COD CLIENTE,COD UNID,COD SERVICIO,F. Inicio,Fecha Fin,Requeridos_sum,PersonalEstimado_sum,COMPAÑÍA,CLIENTE,UNIDAD,SERVICIO,Lider Zonal,Zona,macro zona,Personal_Real,Total_Registros,COMPAÑÍA_ASIG,CLIENTE_ASIG,UNIDAD_ASIG,SERVICIO_ASIG,Registros_Duplicados,CLIENTE_FINAL,UNIDAD_FINAL,SERVICIO_FINAL
59493,9617,18,2025-03-26,2099-12-31,3,3.0,J&V Resguardo S.A.C.,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,SERV. ADIC. CAMPUS CATÓLICA,AGENTE SEGURIDAD 08 HRS L/S DÍA,ALEJANDRO RIVAS,ZONA N8,ZONA NORTE,3,3,J&V Resguardo S.A.C.,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,Serv. Adic. Campus Católica,AGENTE SEGURIDAD 08 HRS L/S DÍA,0,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,SERV. ADIC. CAMPUS CATÓLICA,AGENTE SEGURIDAD 08 HRS L/S DÍA
56913,19736,398,2021-03-01,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON SO,BACKUS SEDE ADMINISTRATIVA,AGENTE CONDUCTOR 24 HRS L/D,ESTEBAN CANDELA,ZONA C2,ZONA CENTRO,2,2,J&V Resguardo S.A.C.,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON SOCIEDAD ANÓNIMA,Backus Sede Administrativa,AGENTE CONDUCTOR 24 HRS L/D,0,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON SO,BACKUS SEDE ADMINISTRATIVA,AGENTE CONDUCTOR 24 HRS L/D
64990,9598,26,2021-03-01,2099-12-31,1,1.0,J&V Resguardo S.A.C.,FINANCIERA QAPAQ S.A.,QAPAQ AGENCIA HUARAL,AGENTE SEGURIDAD 10 HRS L/S DIA,JORGE ANTON,REGION HUACHO,REGION NORTE,1,1,J&V Resguardo S.A.C.,FINANCIERA QAPAQ S.A.,Qapaq Agencia Huaral,AGENTE SEGURIDAD 10 HRS L/S DIA,0,FINANCIERA QAPAQ S.A.,QAPAQ AGENCIA HUARAL,AGENTE SEGURIDAD 10 HRS L/S DIA
94444,8240,95,2016-10-01,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,E & M S.R.L.,E & M LOCAL LURIN,AGENTE SEGURIDAD 24 HRS L/D,FERNANDO YUCRA,ZONA S7,ZONA SUR,3,3,J&V Resguardo S.A.C.,E & M S.R.L.,E & M Local Lurin,AGENTE SEGURIDAD 24 HRS L/D,0,E & M S.R.L.,E & M LOCAL LURIN,AGENTE SEGURIDAD 24 HRS L/D
111643,18381,41,2020-07-01,2099-12-31,1,1.1666666666666667,J&V Resguardo S.A.C.,INVERSIONES NUEVA METROPOLI S.A.C.,LOCAL SAN ISIDRO REAL 5,AGENTE SEGURIDAD 12 HRS L/D DÍA,JUAN CANGALAYA,ZONA RT1,ZONA RETAIL,1,1,J&V Resguardo S.A.C.,INVERSIONES NUEVA METROPOLI S.A.C.,Local San Isidro Real 5,AGENTE SEGURIDAD 12 HRS L/D DÍA,0,INVERSIONES NUEVA METROPOLI S.A.C.,LOCAL SAN ISIDRO REAL 5,AGENTE SEGURIDAD 12 HRS L/D DÍA
59493,9517,41,2023-03-15,2099-12-31,1,1.1666666666666667,J&V Resguardo S.A.C.,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP CTO. CULTURAL Y ESTACIONAMIENTO ESQUILACHE,AGENTE SEGURIDAD 12 HRS L/D DÍA,WASHINGTON CHINININ,ZONA C6,ZONA CENTRO,2,2,J&V Resguardo S.A.C.,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP Cto. Cultural y Estacionamiento Esquilache,AGENTE SEGURIDAD 12 HRS L/D DÍA,0,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP CTO. CULTURAL Y ESTACIONAMIENTO ESQUILACHE,AGENTE SEGURIDAD 12 HRS L/D DÍA
61262,14666,95,2019-05-01,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,COMPAÑIA PERUANA DE RADIODIFUSION S.A.,AMERICA TV RETRANSMISORA ANCÓN,AGENTE SEGURIDAD 24 HRS L/D,DANNY YATACO,ZONA N2,ZONA NORTE,2,2,J&V Resguardo S.A.C.,COMPAÑIA PERUANA DE RADIODIFUSION S.A.,America TV Retransmisora Ancón,AGENTE SEGURIDAD 24 HRS L/D,0,COMPAÑIA PERUANA DE RADIODIFUSION S.A.,AMERICA TV RETRANSMISORA ANCÓN,AGENTE SEGURIDAD 24 HRS L/D
120215,17276,42,2021-09-01,2099-12-31,1,1.5,J&V Resguardo S.A.C.,KALLPA GENERACION S.A.,KALLPA CDA OFICINAS ADMINISTRATIVAS,AGENTE SEGURIDAD 12 HRS L/D NOCHE,RICHARD CONDO,REGION HUANCAVELICA,REGION CENTRO,1,1,J&V Resguardo S.A.C.,KALLPA GENERACION S.A.,Kallpa CDA Oficinas Administrativas,AGENTE SEGURIDAD 12 HRS L/D NOCHE,0,KALLPA GENERACION S.A.,KALLPA CDA OFICINAS ADMINISTRATIVAS,AGENTE SEGURIDAD 12 HRS L/D NOCHE
101900,8232,106,2022-05-01,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,CONSTRUCTORA EL ROBLE S.A.C.,LOCAL AV. CONQUISTADORES,JEFE DE GRUPO 24 HRS L/D,JOSE ESCALANTE,ZONA C11,ZONA CENTRO,3,3,J&V Resguardo S.A.C.,CONSTRUCTORA EL ROBLE S.A.C.,Local Av. Conquistadores,JEFE DE GRUPO 24 HRS L/D,0,CONSTRUCTORA EL ROBLE S.A.C.,LOCAL AV. CONQUISTADORES,JEFE DE GRUPO 24 HRS L/D
111643,18399,95,2020-06-30,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,INVERSIONES NUEVA METROPOLI S.A.C.,LOCAL CRONOS TORRE 2,AGENTE SEGURIDAD 24 HRS L/D,MARTIN MENDOZA,ZONA RT3,ZONA RETAIL,3,3,J&V Resguardo S.A.C.,INVERSIONES NUEVA METROPOLI S.A.C.,Local Cronos Torre 2,AGENTE SEGURIDAD 24 HRS L/D,0,INVERSIONES NUEVA METROPOLI S.A.C.,LOCAL CRONOS TORRE 2,AGENTE SEGURIDAD 24 HRS L/D
7594,18005,95,2020-01-20,2099-12-31,4,4.666666666666667,J&V Resguardo S.A.C.,P&D ANDINA ALIMENTOS S.A.,PD ESTABLO EL PAIJAN,AGENTE SEGURIDAD 24 HRS L/D,JAN INGA,REGION TRUJILLO,REGION NORTE,5,5,J&V Resguardo S.A.C.,P&D ANDINA ALIMENTOS S.A.,PD Establo el Paijan,AGENTE SEGURIDAD 24 HRS L/D,0,P&D ANDINA ALIMENTOS S.A.,PD ESTABLO EL PAIJAN,AGENTE SEGURIDAD 24 HRS L/D
132919,15084,100,2025-04-20,2099-12-31,1,1.0,J&V Resguardo S.A.C.,COOP. SERVICIOS EDUCACIONALES ABRAHAM LI,COLEGIO ABRAHAM LINCOLN LA MOLINA,JEFE DE GRUPO 12 HRS L/S DÍA,HERNAN QUISPE,ZONA S6,ZONA SUR,1,1,J&V Resguardo S.A.C.,COOP. SERVICIOS EDUCACIONALES ABRAHAM LI,Colegio Abraham Lincoln La Molina,JEFE DE GRUPO 12 HRS L/S DÍA,0,COOP. SERVICIOS EDUCACIONALES ABRAHAM LI,COLEGIO ABRAHAM LINCOLN LA MOLINA,JEFE DE GRUPO 12 HRS L/S DÍA
7409,3421,41,2024-02-01,2099-12-31,8,9.333333333333334,J&V Resguardo S.A.C.,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS S.A.C.,UPC CAMPUS VILLA CHORRILLOS,AGENTE SEGURIDAD 12 HRS L/D DÍA,GABRIEL HERNANDEZ,ZONA S3,ZONA SUR,10,10,J&V Resguardo S.A.C.,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS S.A.C.,UPC Campus Villa Chorrillos,AGENTE SEGURIDAD 12 HRS L/D DÍA,0,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS S.A.C.,UPC CAMPUS VILLA CHORRILLOS,AGENTE SEGURIDAD 12 HRS L/D DÍA
133892,15832,41,2019-10-01,2099-12-31,1,1.1666666666666667,J&V Resguardo S.A.C.,D.C.R. MINERIA Y CONSTRUCCION S.A.C.,DCR ALMACÉN AREQUIPA,AGENTE SEGURIDAD 12 HRS L/D DÍA,PERCY PEREZ,REGION AREQUIPA,REGION SUR,1,1,J&V Resguardo S.A.C.,D.C.R. MINERIA Y CONSTRUCCION S.A.C.,DCR Almacén Arequipa,AGENTE SEGURIDAD 12 HRS L/D DÍA,0,D.C.R. MINERIA Y CONSTRUCCION S.A.C.,DCR ALMACÉN AREQUIPA,AGENTE SEGURIDAD 12 HRS L/D DÍA
71436,9696,20,2023-04-17,2099-12-31,1,1.0,J&V Resguardo S.A.C.,ALICORP SAA,ALICORP FIDEERIA LIMA ARGENTINA,AGENTE SEGURIDAD 08 HRS L/V (DÍA),JORGE NAKANO,ZONA N1,ZONA NORTE,1,1,J&V Resguardo S.A.C.,ALICORP SAA,Alicorp Fideeria Lima Argentina,AGENTE SEGURIDAD 08 HRS L/V (DÍA),0,ALICORP SAA,ALICORP FIDEERIA LIMA ARGENTINA,AGENTE SEGURIDAD 08 HRS L/V (DÍA)
98454,25173,P48,2024-12-13,2099-12-31,1,1.0,J&V Resguardo S.A.C.,XIMESA S.A.C.,REYPLAST PATRIMONIAL ATE,INSPECTOR DE PATRIMONIO 08 HRS L/S DÍA (NIVEL 1A),JOSE SIFUENTES,ZONA C3,ZONA CENTRO,3,3,J&V Resguardo S.A.C.,XIMESA S.A.C.,Reyplast Patrimonial Ate,INSPECTOR DE PATRIMONIO 08 HRS L/S DÍA (NIVEL 1A),0,XIMESA S.A.C.,REYPLAST PATRIMONIAL ATE,INSPECTOR DE PATRIMONIO 08 HRS L/S DÍA (NIVEL 1A)
59493,9516,95,2016-08-01,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP CASA RECTOR MONTERRICO,AGENTE SEGURIDAD 24 HRS L/D,LUIS CRISTOBAL,ZONA RG1,ZONA RESIDENCIAS,3,3,J&V Resguardo S.A.C.,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP Casa Rector Monterrico,AGENTE SEGURIDAD 24 HRS L/D,0,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP CASA RECTOR MONTERRICO,AGENTE SEGURIDAD 24 HRS L/D
69917,7525,95,2015-01-01,2099-12-31,4,4.666666666666667,J&V Resguardo S.A.C.,TRITON TRADING S.A.,TRITON LOCAL VILLA EL SALVADOR,AGENTE SEGURIDAD 24 HRS L/D,CARLOS HUAMAN,ZONA S2,ZONA SUR,8,8,J&V Resguardo S.A.C.,TRITON TRADING SOCIEDAD ANONIMA,Triton Local Villa El Salvador,AGENTE SEGURIDAD 24 HRS L/D,0,TRITON TRADING S.A.,TRITON LOCAL VILLA EL SALVADOR,AGENTE SEGURIDAD 24 HRS L/D
22776,15102,95,2019-07-01,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,CAL & CEMENTO SUR S.A.,PLANTA PODEROSA,AGENTE SEGURIDAD 24 HRS L/D,PERCY PEREZ,REGION AREQUIPA,REGION SUR,2,2,J&V Resguardo S.A.C.,CAL & CEMENTO SUR S.A.,Planta Poderosa,AGENTE SEGURIDAD 24 HRS L/D,0,CAL & CEMENTO SUR S.A.,PLANTA PODEROSA,AGENTE SEGURIDAD 24 HRS L/D
70588,13239,16,2022-09-10,2099-12-31,1,1.1666666666666667,J&V Resguardo S.A.C.,REAL PLAZA S.R.L.,REAL PLAZA SANTA CLARA,AGENTE SEGURIDAD 08 HRS L/D DÍA,JUAN CANGALAYA,ZONA RT1,ZONA RETAIL,1,1,J&V Resguardo S.A.C.,REAL PLAZA S.R.L.,Real Plaza Santa Clara,AGENTE SEGURIDAD 08 HRS L/D DÍA,0,REAL PLAZA S.R.L.,REAL PLAZA SANTA CLARA,AGENTE SEGURIDAD 08 HRS L/D DÍA
64990,9585,26,2021-03-01,2099-12-31,1,1.0,J&V Resguardo S.A.C.,FINANCIERA QAPAQ S.A.,QAPAQ AGENCIA EL TAMBO HUANCAYO,AGENTE SEGURIDAD 10 HRS L/S DIA,RICHARD CONDO,REGION JUNIN,REGION CENTRO,1,1,J&V Resguardo S.A.C.,FINANCIERA QAPAQ S.A.,Qapaq Agencia El Tambo Huancayo,AGENTE SEGURIDAD 10 HRS L/S DIA,0,FINANCIERA QAPAQ S.A.,QAPAQ AGENCIA EL TAMBO HUANCAYO,AGENTE SEGURIDAD 10 HRS L/S DIA
7139,23450,48,2023-07-01,2099-12-31,1,1.0,J&V Resguardo S.A.C.,BANCO DE CREDITO DEL PERU,BCP SEDE JUAN DE ARONA SAN ISIDRO,AGENTE SEGURIDAD 12 HRS L/S DÍA,WASHINGTON CHINININ,ZONA C6,ZONA CENTRO,4,4,J&V Resguardo S.A.C.,BANCO DE CREDITO DEL PERU,BCP Sede Juan De Arona San Isidro,AGENTE SEGURIDAD 12 HRS L/S DÍA,0,BANCO DE CREDITO DEL PERU,BCP SEDE JUAN DE ARONA SAN ISIDRO,AGENTE SEGURIDAD 12 HRS L/S DÍA
112043,23590,L58,2023-07-01,2099-12-31,2,2.3333333333333335,Liderman Servicios S.A.C.,MALL PLAZA PERÚ S.A.,MALL PLAZA SEDE TRUJILLO DESCANSERO PARKING,AGENTE PARKING 12 HRS L/D TARDE,ESTHER MESTANZA,ZONA PD7,ZONA PARKING Y DELIVERY,2,2,Liderman Servicios S.A.C.,MALL PLAZA PERÚ S.A.,Mall Plaza Sede Trujillo Descansero Parking,AGENTE PARKING 12 HRS L/D TARDE,0,MALL PLAZA PERÚ S.A.,MALL PLAZA SEDE TRUJILLO DESCANSERO PARKING,AGENTE PARKING 12 HRS L/D TARDE
111643,18383,95,2020-06-30,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,INVERSIONES NUEVA METROPOLI S.A.C.,LOCAL SAN ISIDRO REAL 8,AGENTE SEGURIDAD 24 HRS L/D,WILMAR SALAS,ZONA DISPONIBLES LIMA SUR,ZONA SUR,3,3,J&V Resguardo S.A.C.,INVERSIONES NUEVA METROPOLI S.A.C.,Local San Isidro Real 8,AGENTE SEGURIDAD 24 HRS L/D,0,INVERSIONES NUEVA METROPOLI S.A.C.,LOCAL SAN ISIDRO REAL 8,AGENTE SEGURIDAD 24 HRS L/D
56540,1041,95,2024-03-01,2099-12-31,4,4.666666666666667,J&V Resguardo S.A.C.,PACCU S A,PACCU LOCAL PACHACAMAC,AGENTE SEGURIDAD 24 HRS L/D,HERNAN QUISPE,ZONA S6,ZONA SUR,4,4,J&V Resguardo S.A.C.,PACCU S A,Paccu Local Pachacamac,AGENTE SEGURIDAD 24 HRS L/D,0,PACCU S A,PACCU LOCAL PACHACAMAC,AGENTE SEGURIDAD 24 HRS L/D
64432,2592,156,2024-12-01,2099-12-31,1,1.0,J&V Resguardo S.A.C.,CORPORACION PERUANA DE PRODUCTOS QUIMICOS S.A. - C,CPPQ PLANTA ÑAÑA,SUPERVISOR SEGURIDAD 12 HRS L/S (DIA),ANDERSON GUTARA,ZONA C1,ZONA CENTRO,1,1,J&V Resguardo S.A.C.,CORPORACION PERUANA DE PRODUCTOS QUIMICOS S.A. - CPPQ S.A.,CPPQ Planta Ñaña,SUPERVISOR SEGURIDAD 12 HRS L/S (DIA),0,CORPORACION PERUANA DE PRODUCTOS QUIMICOS S.A. - C,CPPQ PLANTA ÑAÑA,SUPERVISOR SEGURIDAD 12 HRS L/S (DIA)
12526,20141,I53,2021-06-01,2099-12-31,1,1.5,J&V Resguardo S.A.C.,REPSOL EXPLORACION PERU SUCURSAL DEL PER U,REPSOL MANDOS MEDIOS,COORDINADOR NUEVO MUNDO 12 HRS L/D DÍA,SEGUNDO JARA,ZONA REPSOL MANDOS MEDIOS,ZONA SUR,2,2,J&V Resguardo S.A.C.,REPSOL EXPLORACION PERU SUCURSAL DEL PER U,Repsol Mandos Medios,COORDINADOR NUEVO MUNDO 12 HRS L/D DÍA,0,REPSOL EXPLORACION PERU SUCURSAL DEL PER U,REPSOL MANDOS MEDIOS,COORDINADOR NUEVO MUNDO 12 HRS L/D DÍA
7594,16498,95,2019-11-01,2025-05-31,2,2.3333333333333335,J&V Resguardo S.A.C.,P&D ANDINA ALIMENTOS S.A.,PD ANDINA ALMACÉN MINERALES LIMA,AGENTE SEGURIDAD 24 HRS L/D,ALEJANDRO RIVAS,ZONA N8,ZONA NORTE,0,,,,,,,P&D ANDINA ALIMENTOS S.A.,PD ANDINA ALMACÉN MINERALES LIMA,AGENTE SEGURIDAD 24 HRS L/D
54550,12689,42,2025-03-01,2099-12-31,1,1.1666666666666667,J&V Resguardo S.A.C.,HIPERMERCADOS TOTTUS S.A.,HIPERMERCADOS TOTTUS CHEPEN,AGENTE SEGURIDAD 12 HRS L/D NOCHE,DARCY SAMILLAN,REGION CHICLAYO,REGION NORTE,1,1,J&V Resguardo S.A.C.,HIPERMERCADOS TOTTUS S.A.,Hipermercados Tottus Chepen,AGENTE SEGURIDAD 12 HRS L/D NOCHE,0,HIPERMERCADOS TOTTUS S.A.,HIPERMERCADOS TOTTUS CHEPEN,AGENTE SEGURIDAD 12 HRS L/D NOCHE
66303,7300,156,2017-05-08,2099-12-31,1,1.0,J&V Resguardo S.A.C.,AGP PERU S.A.C.,AGP LOCAL GUILLERMO DANSEY LIMA II,SUPERVISOR SEGURIDAD 12 HRS L/S (DIA),ALEJANDRO RIVAS,ZONA N8,ZONA NORTE,1,1,J&V Resguardo S.A.C.,AGP PERU S.A.C.,AGP Local Guillermo Dansey Lima II,SUPERVISOR SEGURIDAD 12 HRS L/S (DIA),0,AGP PERU S.A.C.,AGP LOCAL GUILLERMO DANSEY LIMA II,SUPERVISOR SEGURIDAD 12 HRS L/S (DIA)
59493,17639,48,2023-08-14,2099-12-31,1,1.0,J&V Resguardo S.A.C.,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP ESTUDIOS GRALES. LETRAS EE.GG.LL,AGENTE SEGURIDAD 12 HRS L/S DÍA,ALEJANDRO RIVAS,ZONA N8,ZONA NORTE,1,1,J&V Resguardo S.A.C.,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP Estudios Grales. Letras EE.GG.LL,AGENTE SEGURIDAD 12 HRS L/S DÍA,0,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP ESTUDIOS GRALES. LETRAS EE.GG.LL,AGENTE SEGURIDAD 12 HRS L/S DÍA
116220,26647,95,2025-05-12,2025-06-30,2,2.3333333333333335,J&V Resguardo S.A.C.,CONCENTRIX BPO CONSULTING PERU SOCIEDAD ANONIMA CE,CONCENTRIX SAN ISIDRO,AGENTE SEGURIDAD 24 HRS L/D,JOSE ESCALANTE,ZONA C11,ZONA CENTRO,2,2,J&V Resguardo S.A.C.,CONCENTRIX BPO CONSULTING PERU SOCIEDAD ANONIMA CERRADA,Concentrix San Isidro,AGENTE SEGURIDAD 24 HRS L/D,0,CONCENTRIX BPO CONSULTING PERU SOCIEDAD ANONIMA CE,CONCENTRIX SAN ISIDRO,AGENTE SEGURIDAD 24 HRS L/D
142378,22637,48,2023-04-18,2099-12-31,1,1.0,J&V Resguardo S.A.C.,TEXTILE SOURCING COMPANY S.A.C. BIC,T.S.C. SEDE TAPICEROS ATE,AGENTE SEGURIDAD 12 HRS L/S DÍA,ESTEBAN CANDELA,ZONA C2,ZONA CENTRO,1,1,J&V Resguardo S.A.C.,TEXTILE SOURCING COMPANY S.A.C. BIC,T.S.C. Sede Tapiceros Ate,AGENTE SEGURIDAD 12 HRS L/S DÍA,0,TEXTILE SOURCING COMPANY S.A.C. BIC,T.S.C. SEDE TAPICEROS ATE,AGENTE SEGURIDAD 12 HRS L/S DÍA
72554,4882,95,2014-02-01,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,CROSLAND SERVICIOS ADMINISTRATIVOS S.A.C.,CROSLAND RESIDENCIA SAN ISIDRO,AGENTE SEGURIDAD 24 HRS L/D,MARINO BURGA,ZONA RG2,ZONA RESIDENCIAS,2,2,J&V Resguardo S.A.C.,CROSLAND SERVICIOS ADMINISTRATIVOS S.A.C.,Crosland Residencia San Isidro,AGENTE SEGURIDAD 24 HRS L/D,0,CROSLAND SERVICIOS ADMINISTRATIVOS S.A.C.,CROSLAND RESIDENCIA SAN ISIDRO,AGENTE SEGURIDAD 24 HRS L/D
124672,13124,886,2021-08-01,2099-12-31,1,1.1666666666666667,J&V Resguardo S.A.C.,GRIO S.A.,GRIO SEGURIDAD DEL DIRECTORIO,SUPERVISOR GENERAL 15 HRS L/D DÍA,JORGE DELGADO,ZONA CR2,ZONA RESGUARDOS,1,1,J&V Resguardo S.A.C.,GRIO S.A.,Grio Seguridad del Directorio,SUPERVISOR GENERAL 15 HRS L/D DÍA,0,GRIO S.A.,GRIO SEGURIDAD DEL DIRECTORIO,SUPERVISOR GENERAL 15 HRS L/D DÍA
59493,17647,18,2024-08-16,2099-12-31,1,1.0,J&V Resguardo S.A.C.,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP FACULTAD DE CIENCIAS Y ARTES DE LA COMUNICACIÓN,AGENTE SEGURIDAD 08 HRS L/S DÍA,ALEJANDRO RIVAS,ZONA N8,ZONA NORTE,2,2,J&V Resguardo S.A.C.,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP Facultad de Ciencias Y Artes de la Comunicación,AGENTE SEGURIDAD 08 HRS L/S DÍA,0,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP FACULTAD DE CIENCIAS Y ARTES DE LA COMUNICACIÓN,AGENTE SEGURIDAD 08 HRS L/S DÍA
59493,9525,95,2016-08-01,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP LOCAL PLAZA FRANCIA,AGENTE SEGURIDAD 24 HRS L/D,WILFREDO NEIRA,ZONA C4,ZONA CENTRO,2,2,J&V Resguardo S.A.C.,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP Local Plaza Francia,AGENTE SEGURIDAD 24 HRS L/D,0,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP LOCAL PLAZA FRANCIA,AGENTE SEGURIDAD 24 HRS L/D
86429,21445,95,2022-03-22,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,GAS NATURAL DE LIMA Y CALLAO S.A.,CALIDDA ERP EL AGUSTINO,AGENTE SEGURIDAD 24 HRS L/D,WILFREDO NEIRA,ZONA C4,ZONA CENTRO,2,2,J&V Resguardo S.A.C.,GAS NATURAL DE LIMA Y CALLAO S.A.,Calidda ERP El Agustino,AGENTE SEGURIDAD 24 HRS L/D,0,GAS NATURAL DE LIMA Y CALLAO S.A.,CALIDDA ERP EL AGUSTINO,AGENTE SEGURIDAD 24 HRS L/D
111643,18381,95,2020-06-30,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,INVERSIONES NUEVA METROPOLI S.A.C.,LOCAL SAN ISIDRO REAL 5,AGENTE SEGURIDAD 24 HRS L/D,JUAN CANGALAYA,ZONA RT1,ZONA RETAIL,2,2,J&V Resguardo S.A.C.,INVERSIONES NUEVA METROPOLI S.A.C.,Local San Isidro Real 5,AGENTE SEGURIDAD 24 HRS L/D,0,INVERSIONES NUEVA METROPOLI S.A.C.,LOCAL SAN ISIDRO REAL 5,AGENTE SEGURIDAD 24 HRS L/D
98454,25172,P50,2024-07-01,2099-12-31,1,1.0,J&V Resguardo S.A.C.,XIMESA S.A.C.,REYPLAST PATRIMONIAL LURÍN,INSPECTOR DE PATRIMONIO 08 HRS L/S DÍA (NIVEL 2A),FERNANDO YUCRA,ZONA S7,ZONA SUR,2,2,J&V Resguardo S.A.C.,XIMESA S.A.C.,Reyplast Patrimonial Lurín,INSPECTOR DE PATRIMONIO 08 HRS L/S DÍA (NIVEL 2A),0,XIMESA S.A.C.,REYPLAST PATRIMONIAL LURÍN,INSPECTOR DE PATRIMONIO 08 HRS L/S DÍA (NIVEL 2A)
111548,25552,95,2024-06-01,2099-12-31,4,4.666666666666667,J&V Resguardo S.A.C.,CENTENARIO DESARROLLO URBANO S.A.C,PROYECTO LOMA BONITA SAN BARTOLO,AGENTE SEGURIDAD 24 HRS L/D,MARTIN MENDOZA,ZONA RT3,ZONA RETAIL,5,5,J&V Resguardo S.A.C.,CENTENARIO DESARROLLO URBANO S.A.C,Proyecto Loma Bonita San Bartolo,AGENTE SEGURIDAD 24 HRS L/D,0,CENTENARIO DESARROLLO URBANO S.A.C,PROYECTO LOMA BONITA SAN BARTOLO,AGENTE SEGURIDAD 24 HRS L/D
206688,26042,95,2024-10-15,2099-12-31,2,2.3333333333333335,J&V Resguardo S.A.C.,POLIMASTER S.A.C.,POLIMASTER SEDE ATE INDUSTRIAL,AGENTE SEGURIDAD 24 HRS L/D,JOSE SIFUENTES,ZONA C3,ZONA CENTRO,3,3,J&V Resguardo S.A.C.,POLIMASTER S.A.C.,Polimaster Sede Ate Industrial,AGENTE SEGURIDAD 24 HRS L/D,0,POLIMASTER S.A.C.,POLIMASTER SEDE ATE INDUSTRIAL,AGENTE SEGURIDAD 24 HRS L/D
124172,14228,K65,2025-04-19,2099-12-31,1,1.0,J&V Resguardo S.A.C.,PROMOTORA GENESIS S.A.C.,SOCOPUR LOCAL ATE,AGENTE SEGURIDAD 09 HRS L/V + 06 HRS SÁB DÍA,WILFREDO NEIRA,ZONA C4,ZONA CENTRO,1,1,J&V Resguardo S.A.C.,PROMOTORA GENESIS S.A.C.,Socopur Local Ate,AGENTE SEGURIDAD 09 HRS L/V + 06 HRS SÁB DÍA,0,PROMOTORA GENESIS S.A.C.,SOCOPUR LOCAL ATE,AGENTE SEGURIDAD 09 HRS L/V + 06 HRS SÁB DÍA
83736,26663,Q58,2025-05-01,2099-12-31,6,9.0,J&V Resguardo S.A.C.,MARCOBRE S.A.C.,MINA JUSTA,JEFE GRUPO RESG. MEJORADO 24 HRS L/D,LUIS MELO,REGION ICA,REGION SUR,6,6,J&V Resguardo S.A.C.,MARCOBRE S.A.C.,Mina Justa,JEFE GRUPO RESG. MEJORADO 24 HRS L/D,0,MARCOBRE S.A.C.,MINA JUSTA,JEFE GRUPO RESG. MEJORADO 24 HRS L/D
23418,22405,41,2025-05-14,2025-05-17,6,7.0,J&V Resguardo S.A.C.,IMPALA TERMINALS PERU S.A.C.,SERV. ADIC. IMPALA CALLAO,AGENTE SEGURIDAD 12 HRS L/D DÍA,SANTIAGO BRAVO,ZONA N9,ZONA NORTE,0,,,,,,,IMPALA TERMINALS PERU S.A.C.,SERV. ADIC. IMPALA CALLAO,AGENTE SEGURIDAD 12 HRS L/D DÍA
