Cliente,Unidad,Servicio,Personal_Estimado,COMPAÑÍA_SV,CLIENTE_SV,UNIDAD_SV,SERVICIO_SV,Factor_Personas_Promedio,Fecha_Servicio,Registros_Agregados,Clave_Servicio,COD CLIENTE,COD UNID,COD SERVICIO,Personal_Real,COMPAÑÍA_ASIG,CLIENTE_ASIG,UNIDAD_ASIG,SERVICIO_ASIG,Total_Registros,CLIENTE_FINAL,UNIDAD_FINAL,SERVICIO_FINAL,Diferencia_Personal,Porcentaje_Cobertura,Personal_Faltante,Personal_Sobrante,Estado_Asignacion
75608,4851, 41,1,J&V Resguardo S.A.C.,75608,4851, 41,0.16666666666666666,2023-09-01,1,75608_4851_ 41,,,,0,,,,,,75608,4851, 41,,,0,0,FALTA
98665,26019,P40,1,J&V Resguardo S.A.C.,98665,26019,P40,0.0,2024-10-01,1,98665_26019_P40,98665,26019,P40,1,J&V Resguardo S.A.C.,METSO PERU S.A.,Metso Planta de Bombas,AGENTE CONTROL PATRIMONIAL 13 HRS L/S DIA,1,98665,26019,P40,0,100.0,0,0,EXACTO
23001,26417, 95,4,J&V Resguardo S.A.C.,23001,26417, 95,0.16666666666666666,2025-03-01,1,23001_26417_ 95,,,,0,,,,,,23001,26417, 95,,,0,0,FALTA
75979,2739, 42,1,J&V Resguardo S.A.C.,75979,2739, 42,0.16666666666666666,2019-07-01,1,75979_2739_ 42,,,,0,,,,,,75979,2739, 42,,,0,0,FALTA
83736,26663,Q54,2,J&V Resguardo S.A.C.,83736,26663,Q54,0.5,2025-05-01,1,83736_26663_Q54,83736,26663,Q54,2,J&V Resguardo S.A.C.,MARCOBRE S.A.C.,Mina Justa,SUPERVISOR OPERARIVO JUNIOR 24 HRS L/D,2,83736,26663,Q54,0,100.0,0,0,EXACTO
23418,1999, 95,2,J&V Resguardo S.A.C.,23418,1999, 95,0.16666666666666666,2017-04-01,1,23418_1999_ 95,,,,0,,,,,,23418,1999, 95,,,0,0,FALTA
24097,144,240,3,J&V Resguardo S.A.C.,24097,144,240,0.0,2022-03-16,1,24097_144_240,24097,144,240,2,J&V Resguardo S.A.C.,PERUFARMA S A,Perufarma Sede Santa Francisca,INSPECTOR DE PATRIMONIO 08 HRS L/S DÍA,2,24097,144,240,-1,66.67,1,0,FALTA
75979,2904, 37,1,J&V Resguardo S.A.C.,75979,2904, 37,0.16666666666666666,2025-03-23,1,75979_2904_ 37,,,,0,,,,,,75979,2904, 37,,,0,0,FALTA
24539,22873, 95,4,J&V Resguardo S.A.C.,24539,22873, 95,0.16666666666666666,2023-03-01,1,24539_22873_ 95,,,,0,,,,,,24539,22873, 95,,,0,0,FALTA
135347,16108, 53,1,J&V Resguardo S.A.C.,135347,16108, 53,0.0,2019-10-01,1,135347_16108_ 53,,,,0,,,,,,135347,16108, 53,,,0,0,FALTA
54550,22990,F36,1,Liderman Servicios S.A.C.,54550,22990,F36,0.16666666666666666,2023-04-01,1,54550_22990_F36,54550,22990,F36,1,Liderman Servicios S.A.C.,HIPERMERCADOS TOTTUS S.A.,Tottus Huaylas Parking,AGENTE PARKING 08 HRS L/D DÍA,1,54550,22990,F36,0,100.0,0,0,EXACTO
161360,23053,165,2,J&V Resguardo S.A.C.,161360,23053,165,0.16666666666666666,2023-05-01,1,161360_23053_165,161360,23053,165,2,J&V Resguardo S.A.C.,INDUSTRY & LOGISTICS MANAGEMENT SOCIEDAD ANONIMA,ILM Comfer Planta Callao,SUPERVISOR SEGURIDAD 24 HRS L/D,2,161360,23053,165,0,100.0,0,0,EXACTO
68590,20033, 18,1,J&V Resguardo S.A.C.,68590,20033, 18,0.0,2024-07-01,1,68590_20033_ 18,,,,0,,,,,,68590,20033, 18,,,0,0,FALTA
56913,19720,080,1,J&V Resguardo S.A.C.,56913,19720,080,0.15384615384615385,2022-03-01,1,56913_19720_080,,,,0,,,,,,56913,19720,080,,,0,0,FALTA
9463,26498, 41,1,J&V Resguardo S.A.C.,9463,26498, 41,0.16666666666666666,2025-05-21,1,9463_26498_ 41,,,,0,,,,,,9463,26498, 41,,,0,0,FALTA
64990,9623, 26,1,J&V Resguardo S.A.C.,64990,9623, 26,0.0,2021-03-01,1,64990_9623_ 26,,,,0,,,,,,64990,9623, 26,,,0,0,FALTA
90912,5068, 95,2,J&V Resguardo S.A.C.,90912,5068, 95,0.16666666666666666,2014-05-01,1,90912_5068_ 95,,,,0,,,,,,90912,5068, 95,,,0,0,FALTA
120268,12676,885,1,J&V Resguardo S.A.C.,120268,12676,885,0.16666666666666666,2022-06-19,1,120268_12676_885,120268,12676,885,1,J&V Resguardo S.A.C.,"ONRUBIA HOLDER, MARIA INMACULADA",Seguridad del Directorio MIOH,RESGUARDO 15 HRS L/D (DÍA),1,120268,12676,885,0,100.0,0,0,EXACTO
23085,3884, 95,2,J&V Resguardo S.A.C.,23085,3884, 95,0.16666666666666666,2019-07-01,1,23085_3884_ 95,,,,0,,,,,,23085,3884, 95,,,0,0,FALTA
81865,24985, 95,2,J&V Resguardo S.A.C.,81865,24985, 95,0.16666666666666666,2024-03-01,1,81865_24985_ 95,,,,0,,,,,,81865,24985, 95,,,0,0,FALTA
62544,21913,156,1,J&V Resguardo S.A.C.,62544,21913,156,0.0,2022-07-01,1,62544_21913_156,62544,21913,156,1,J&V Resguardo S.A.C.,FARMINDUSTRIA S.A.,Farmindustria Planta Carlos Alayza Lince,SUPERVISOR SEGURIDAD 12 HRS L/S (DIA),1,62544,21913,156,0,100.0,0,0,EXACTO
9463,21851, 59,1,J&V Resguardo S.A.C.,9463,21851, 59,0.0,2022-08-01,1,9463_21851_ 59,,,,0,,,,,,9463,21851, 59,,,0,0,FALTA
95362,23466,113,2,J&V Resguardo S.A.C.,95362,23466,113,0.16666666666666666,2023-07-07,1,95362_23466_113,95362,23466,113,2,J&V Resguardo S.A.C.,BRIGHTCELL LOGISTICS PERU SOCIEDAD ANONIMA CERRADA - BRIGHTCELL L,Brighstar CD Lurín,OPERADOR CENTRO CONTROL 24 HRS L/D,2,95362,23466,113,0,100.0,0,0,EXACTO
184837,24987, 95,2,J&V Resguardo S.A.C.,184837,24987, 95,0.16666666666666666,2024-03-01,1,184837_24987_ 95,,,,0,,,,,,184837,24987, 95,,,0,0,FALTA
24467,247,037,1,J&V Resguardo S.A.C.,24467,247,037,0.0,2022-05-01,1,24467_247_037,,,,0,,,,,,24467,247,037,,,0,0,FALTA
9416,5185, 42,1,J&V Resguardo S.A.C.,9416,5185, 42,0.16666666666666666,2023-01-04,1,9416_5185_ 42,,,,0,,,,,,9416,5185, 42,,,0,0,FALTA
76629,23482,M60,1,Liderman Servicios S.A.C.,76629,23482,M60,0.16666666666666666,2024-11-01,1,76629_23482_M60,76629,23482,M60,1,Liderman Servicios S.A.C.,ALTEK TRADING SOCIEDAD ANONIMA CERRADA-ALTEK TRADING S.A.C.,CC Mega Plaza Chimbote,ADMINISTRADOR PARKING 09 HRS L/D DÍA,1,76629,23482,M60,0,100.0,0,0,EXACTO
152595,23605,L60,2,Liderman Servicios S.A.C.,152595,23605,L60,0.16666666666666666,2023-08-06,2,152595_23605_L60,152595,23605,L60,3,Liderman Servicios S.A.C.,MEDIC SER S.A.C.,AUNA Clinica Delgado Sede Miraflores Parking,CAJERO PARKING 08 HRS L/D TARDE,3,152595,23605,L60,1,150.0,0,1,SOBRECARGA
55080,22889, 95,6,J&V Resguardo S.A.C.,55080,22889, 95,0.16666666666666666,2023-03-01,1,55080_22889_ 95,,,,0,,,,,,55080,22889, 95,,,0,0,FALTA
23001,26416, 95,4,J&V Resguardo S.A.C.,23001,26416, 95,0.16666666666666666,2025-03-01,1,23001_26416_ 95,,,,0,,,,,,23001,26416, 95,,,0,0,FALTA
119803,26479, 41,1,J&V Resguardo S.A.C.,119803,26479, 41,0.16666666666666666,2025-03-17,1,119803_26479_ 41,,,,0,,,,,,119803,26479, 41,,,0,0,FALTA
187115,25068, 42,1,J&V Resguardo S.A.C.,187115,25068, 42,0.16666666666666666,2024-04-01,1,187115_25068_ 42,,,,0,,,,,,187115,25068, 42,,,0,0,FALTA
145649,20379, 42,1,J&V Resguardo S.A.C.,145649,20379, 42,0.16666666666666666,2025-05-30,1,145649_20379_ 42,,,,0,,,,,,145649,20379, 42,,,0,0,FALTA
75608,2665, 41,3,J&V Resguardo S.A.C.,75608,2665, 41,0.16666666666666666,2020-06-01,3,75608_2665_ 41,,,,0,,,,,,75608,2665, 41,,,0,0,FALTA
163889,23477,F36,2,Liderman Servicios S.A.C.,163889,23477,F36,0.16666666666666666,2025-01-01,1,163889_23477_F36,163889,23477,F36,2,Liderman Servicios S.A.C.,INVERSIONES KANDOO S.A.C.,CC Mega Plaza Pisco,AGENTE PARKING 08 HRS L/D DÍA,2,163889,23477,F36,0,100.0,0,0,EXACTO
9463,4849, 59,1,J&V Resguardo S.A.C.,9463,4849, 59,0.0,2020-02-06,1,9463_4849_ 59,,,,0,,,,,,9463,4849, 59,,,0,0,FALTA
72395,2288,694,1,J&V Resguardo S.A.C.,72395,2288,694,0.0,2016-02-10,1,72395_2288_694,72395,2288,694,1,J&V Resguardo S.A.C.,CLUB NACIONAL,Club Nacional Jr. de la Unión,SUPERVISOR SEGURIDAD 13 HRS L/S DÍA,1,72395,2288,694,0,100.0,0,0,EXACTO
64608,25661, 95,2,J&V Resguardo S.A.C.,64608,25661, 95,0.16666666666666666,2024-07-05,1,64608_25661_ 95,,,,0,,,,,,64608,25661, 95,,,0,0,FALTA
59493,17668,374,1,J&V Resguardo S.A.C.,59493,17668,374,0.16666666666666666,2025-01-01,1,59493_17668_374,,,,0,,,,,,59493,17668,374,,,0,0,FALTA
93918,5160, 95,2,J&V Resguardo S.A.C.,93918,5160, 95,0.16666666666666666,2014-06-01,1,93918_5160_ 95,,,,0,,,,,,93918,5160, 95,,,0,0,FALTA
113623,10313,398,2,J&V Resguardo S.A.C.,113623,10313,398,0.5,2021-01-21,1,113623_10313_398,113623,10313,398,2,J&V Resguardo S.A.C.,COMPANIA MINERA ARES S.A.C.,Mina Selene,AGENTE CONDUCTOR 24 HRS L/D,2,113623,10313,398,0,100.0,0,0,EXACTO
58098,1874,156,1,J&V Resguardo S.A.C.,58098,1874,156,0.0,2010-06-01,1,58098_1874_156,58098,1874,156,1,J&V Resguardo S.A.C.,CONFECCIONES TEXTIMAX S A,Textimax Planta Huarochiri,SUPERVISOR SEGURIDAD 12 HRS L/S (DIA),1,58098,1874,156,0,100.0,0,0,EXACTO
23085,18473, 95,2,J&V Resguardo S.A.C.,23085,18473, 95,0.16666666666666666,2020-08-01,1,23085_18473_ 95,,,,0,,,,,,23085,18473, 95,,,0,0,FALTA
9400,21201, 08,1,J&V Resguardo S.A.C.,9400,21201, 08,0.16666666666666666,2023-05-01,1,9400_21201_ 08,,,,0,,,,,,9400,21201, 08,,,0,0,FALTA
8795,1001, 53,1,J&V Resguardo S.A.C.,8795,1001, 53,0.0,2017-11-01,1,8795_1001_ 53,,,,0,,,,,,8795,1001, 53,,,0,0,FALTA
23649,106,092,2,J&V Resguardo S.A.C.,23649,106,092,0.16666666666666666,2014-01-01,1,23649_106_092,,,,0,,,,,,23649,106,092,,,0,0,FALTA
57917,19229, 95,24,J&V Resguardo S.A.C.,57917,19229, 95,0.16666666666666666,2024-06-01,1,57917_19229_ 95,,,,0,,,,,,57917,19229, 95,,,0,0,FALTA
62594,20172,H17,6,J&V Resguardo S.A.C.,62594,20172,H17,0.16666666666666666,2025-05-01,1,62594_20172_H17,62594,20172,H17,7,J&V Resguardo S.A.C.,"SOUTHERN PERU COPPER CORPORATION, SUCURSAL DEL PERÚ",Southern Perú Cuajone Central de Emergencias,OPERADOR CENTRAL DE EMERGENCIAS 08 HRS L/D,7,62594,20172,H17,1,116.67,0,1,SOBRECARGA
105587,8953,732,3,J&V Resguardo S.A.C.,105587,8953,732,0.16666666666666666,2022-04-01,1,105587_8953_732,105587,8953,732,3,J&V Resguardo S.A.C.,UNIVERSIDAD DE LIMA,U. Lima Campus Monterrico Surco,SUPERVISOR SEGURIDAD 24 HRS L/D (3 TURNOS),3,105587,8953,732,0,100.0,0,0,EXACTO
72182,10834, 48,1,J&V Resguardo S.A.C.,72182,10834, 48,0.0,2023-02-16,1,72182_10834_ 48,,,,0,,,,,,72182,10834, 48,,,0,0,FALTA
142093,23648, 95,2,J&V Resguardo S.A.C.,142093,23648, 95,0.16666666666666666,2023-08-16,1,142093_23648_ 95,,,,0,,,,,,142093,23648, 95,,,0,0,FALTA
90912,5065, 95,2,J&V Resguardo S.A.C.,90912,5065, 95,0.16666666666666666,2014-05-01,1,90912_5065_ 95,,,,0,,,,,,90912,5065, 95,,,0,0,FALTA
70314,26565, 95,12,J&V Resguardo S.A.C.,70314,26565, 95,0.16666666666666666,2025-04-16,1,70314_26565_ 95,,,,0,,,,,,70314,26565, 95,,,0,0,FALTA
64608,26546, 53,1,J&V Resguardo S.A.C.,64608,26546, 53,0.0,2025-03-01,1,64608_26546_ 53,,,,0,,,,,,64608,26546, 53,,,0,0,FALTA
95954,6651, 95,4,J&V Resguardo S.A.C.,95954,6651, 95,0.16666666666666666,2022-05-01,1,95954_6651_ 95,,,,0,,,,,,95954,6651, 95,,,0,0,FALTA
89419,20267,398,4,J&V Resguardo S.A.C.,89419,20267,398,0.16666666666666666,2025-04-01,1,89419_20267_398,89419,20267,398,5,J&V Resguardo S.A.C.,PLUZ ENERGÍA PERÚ S.A.A.,Enel Distrib. Unidades Móviles Maranga,AGENTE CONDUCTOR 24 HRS L/D,5,89419,20267,398,1,125.0,0,1,SOBRECARGA
82747,8998, 95,4,J&V Resguardo S.A.C.,82747,8998, 95,0.16666666666666666,2020-05-11,1,82747_8998_ 95,,,,0,,,,,,82747,8998, 95,,,0,0,FALTA
,9708,113,4,J&V Resguardo S.A.C.,,9708,113,0.16666666666666666,2016-08-01,1,,,,,0,,,,,,,9708,113,,,0,0,FALTA
81865,25030, 95,2,J&V Resguardo S.A.C.,81865,25030, 95,0.16666666666666666,2024-03-16,1,81865_25030_ 95,,,,0,,,,,,81865,25030, 95,,,0,0,FALTA
70588,13578,374,3,J&V Resguardo S.A.C.,70588,13578,374,0.16666666666666666,2025-05-02,3,70588_13578_374,,,,0,,,,,,70588,13578,374,,,0,0,FALTA
64608,9754, 95,2,J&V Resguardo S.A.C.,64608,9754, 95,0.16666666666666666,2023-11-29,1,64608_9754_ 95,,,,0,,,,,,64608,9754, 95,,,0,0,FALTA
7409,3420,165,2,J&V Resguardo S.A.C.,7409,3420,165,0.16666666666666666,2025-04-02,1,7409_3420_165,7409,3420,165,2,J&V Resguardo S.A.C.,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS S.A.C.,UPC Campus San Isidro,SUPERVISOR SEGURIDAD 24 HRS L/D,2,7409,3420,165,0,100.0,0,0,EXACTO
70588,13403, 95,4,J&V Resguardo S.A.C.,70588,13403, 95,0.16666666666666666,2025-02-24,1,70588_13403_ 95,,,,0,,,,,,70588,13403, 95,,,0,0,FALTA
90912,26578, 48,1,J&V Resguardo S.A.C.,90912,26578, 48,0.0,2025-04-01,1,90912_26578_ 48,,,,0,,,,,,90912,26578, 48,,,0,0,FALTA
7006,20187, 42,3,J&V Resguardo S.A.C.,7006,20187, 42,0.16666666666666666,2025-05-11,3,7006_20187_ 42,,,,0,,,,,,7006,20187, 42,,,0,0,FALTA
7044,20470, 95,2,J&V Resguardo S.A.C.,7044,20470, 95,0.16666666666666666,2021-08-26,1,7044_20470_ 95,,,,0,,,,,,7044,20470, 95,,,0,0,FALTA
134103,26122,P82,2,J&V Resguardo S.A.C.,134103,26122,P82,0.5,2024-11-10,1,134103_26122_P82,134103,26122,P82,3,J&V Resguardo S.A.C.,MINERA BOROO MISQUICHILCA S.A.,Serv. Adic. Minera Boro Piedra Grande,AGENTE SEGURIDAD PATRULLA 08 HRS L/D DIA,3,134103,26122,P82,1,150.0,0,1,SOBRECARGA
56498,1617, 95,2,J&V Resguardo S.A.C.,56498,1617, 95,0.16666666666666666,2009-08-30,1,56498_1617_ 95,,,,0,,,,,,56498,1617, 95,,,0,0,FALTA
123778,12917, 95,2,J&V Resguardo S.A.C.,123778,12917, 95,0.16666666666666666,2018-05-01,1,123778_12917_ 95,,,,0,,,,,,123778,12917, 95,,,0,0,FALTA
12526,20144, 95,12,J&V Resguardo S.A.C.,12526,20144, 95,0.7,2021-08-05,5,12526_20144_ 95,,,,0,,,,,,12526,20144, 95,,,0,0,FALTA
24097,144, 95,2,J&V Resguardo S.A.C.,24097,144, 95,0.16666666666666666,2022-03-16,1,24097_144_ 95,,,,0,,,,,,24097,144, 95,,,0,0,FALTA
141493,23577, 48,1,J&V Resguardo S.A.C.,141493,23577, 48,0.0,2023-07-01,1,141493_23577_ 48,,,,0,,,,,,141493,23577, 48,,,0,0,FALTA
102591,8355, 41,2,J&V Resguardo S.A.C.,102591,8355, 41,0.16666666666666666,2024-03-01,1,102591_8355_ 41,,,,0,,,,,,102591,8355, 41,,,0,0,FALTA
69289,26665,L79,1,J&V Resguardo S.A.C.,69289,26665,L79,0.5,2025-01-01,1,69289_26665_L79,69289,26665,L79,1,J&V Resguardo S.A.C.,MINSUR S. A.,UM Pucamarca,SUPERVISOR PREVENCIONISTA SSO 12 HRS L/D DÍA,1,69289,26665,L79,0,100.0,0,0,EXACTO
7006,16447, 42,1,J&V Resguardo S.A.C.,7006,16447, 42,0.16666666666666666,2022-10-01,1,7006_16447_ 42,,,,0,,,,,,7006,16447, 42,,,0,0,FALTA
120689,23597,L39,1,Liderman Servicios S.A.C.,120689,23597,L39,0.16666666666666666,2023-07-01,1,120689_23597_L39,,,,0,,,,,,120689,23597,L39,,,0,0,FALTA
128110,26251, 41,2,J&V Resguardo S.A.C.,128110,26251, 41,0.16666666666666666,2025-05-01,2,128110_26251_ 41,,,,0,,,,,,128110,26251, 41,,,0,0,FALTA
24535,26147, 95,2,J&V Resguardo S.A.C.,24535,26147, 95,0.16666666666666666,2025-01-01,1,24535_26147_ 95,,,,0,,,,,,24535,26147, 95,,,0,0,FALTA
55081,8135, 95,4,J&V Resguardo S.A.C.,55081,8135, 95,0.16666666666666666,2024-05-01,1,55081_8135_ 95,,,,0,,,,,,55081,8135, 95,,,0,0,FALTA
23544,3111, 42,1,J&V Resguardo S.A.C.,23544,3111, 42,0.16666666666666666,2020-03-25,1,23544_3111_ 42,,,,0,,,,,,23544,3111, 42,,,0,0,FALTA
82313,19394, 95,2,J&V Resguardo S.A.C.,82313,19394, 95,0.5,2020-11-18,1,82313_19394_ 95,,,,0,,,,,,82313,19394, 95,,,0,0,FALTA
24449,7230, 41,1,J&V Resguardo S.A.C.,24449,7230, 41,0.16666666666666666,2025-05-03,1,24449_7230_ 41,,,,0,,,,,,24449,7230, 41,,,0,0,FALTA
204829,25980, 95,2,J&V Resguardo S.A.C.,204829,25980, 95,0.16666666666666666,2024-09-01,1,204829_25980_ 95,,,,0,,,,,,204829,25980, 95,,,0,0,FALTA
93171,4969, 95,4,J&V Resguardo S.A.C.,93171,4969, 95,0.16666666666666666,2014-04-01,1,93171_4969_ 95,,,,0,,,,,,93171,4969, 95,,,0,0,FALTA
102591,8359, 15,2,J&V Resguardo S.A.C.,102591,8359, 15,0.16666666666666666,2025-01-01,2,102591_8359_ 15,,,,0,,,,,,102591,8359, 15,,,0,0,FALTA
7044,26545,124,1,J&V Resguardo S.A.C.,7044,26545,124,0.0,2025-03-01,1,7044_26545_124,7044,26545,124,1,J&V Resguardo S.A.C.,RIMAC SEGUROS Y REASEGUROS,Proteccion Ejecutiva CEO Rimac,RESGUARDO 12 HRS L/S DÍA,1,7044,26545,124,0,100.0,0,0,EXACTO
87857,20445, 54,1,J&V Resguardo S.A.C.,87857,20445, 54,0.0,2021-08-23,1,87857_20445_ 54,,,,0,,,,,,87857,20445, 54,,,0,0,FALTA
22888,371,348,3,J&V Resguardo S.A.C.,22888,371,348,0.16666666666666666,2020-08-31,2,22888_371_348,22888,371,348,3,J&V Resguardo S.A.C.,IMPORTACIONES HIRAOKA S.A.C.,Hiraoka Tienda San Miguel (Controladores),CONTROLADOR 12,3,22888,371,348,0,100.0,0,0,EXACTO
71436,10102,838,2,J&V Resguardo S.A.C.,71436,10102,838,0.16666666666666666,2016-09-01,1,71436_10102_838,71436,10102,838,2,J&V Resguardo S.A.C.,ALICORP SAA,Alicorp Operativos Molino Callao,AGENTE ESCOLTA 12 HRS L/D (NOCHE),2,71436,10102,838,0,100.0,0,0,EXACTO
99378,7765,113,2,J&V Resguardo S.A.C.,99378,7765,113,0.16666666666666666,2015-04-01,1,99378_7765_113,99378,7765,113,2,J&V Resguardo S.A.C.,PATRIMONIO EN FIDEICOMISO - EDIFICIO PARDO Y ALIAGA - DECRETO LEG,Edificio Pardo y Aliaga Sótano 1,OPERADOR CENTRO CONTROL 24 HRS L/D,2,99378,7765,113,0,100.0,0,0,EXACTO
24549,26405, 95,16,J&V Resguardo S.A.C.,24549,26405, 95,0.16666666666666666,2025-02-19,1,24549_26405_ 95,,,,0,,,,,,24549,26405, 95,,,0,0,FALTA
71436,9701, 95,6,J&V Resguardo S.A.C.,71436,9701, 95,0.16666666666666666,2016-09-01,2,71436_9701_ 95,,,,0,,,,,,71436,9701, 95,,,0,0,FALTA
112043,10046,L60,3,Liderman Servicios S.A.C.,112043,10046,L60,0.16666666666666666,2023-07-01,1,112043_10046_L60,112043,10046,L60,1,Liderman Servicios S.A.C.,MALL PLAZA PERÚ S.A.,Mall Plaza Sede Bellavista Parking,CAJERO PARKING 08 HRS L/D TARDE,1,112043,10046,L60,-2,33.33,2,0,FALTA
89419,20290,E50,2,J&V Resguardo S.A.C.,89419,20290,E50,0.16666666666666666,2025-04-01,1,89419_20290_E50,89419,20290,E50,3,J&V Resguardo S.A.C.,PLUZ ENERGÍA PERÚ S.A.A.,Enel Distrib. Ronda Motorizada Zapallal,AGENTE MOTORIZADO 24 HRS L/D,3,89419,20290,E50,1,150.0,0,1,SOBRECARGA
150449,21294, 95,4,J&V Resguardo S.A.C.,150449,21294, 95,0.16666666666666666,2024-03-01,1,150449_21294_ 95,,,,0,,,,,,150449,21294, 95,,,0,0,FALTA
59493,9527,151,1,J&V Resguardo S.A.C.,59493,9527,151,0.16666666666666666,2020-05-14,1,59493_9527_151,59493,9527,151,2,J&V Resguardo S.A.C.,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP Centrum,SUPERVISOR SEGURIDAD 12 HRS L/D (DIA),2,59493,9527,151,1,200.0,0,1,SOBRECARGA
58434,14338, 95,2,J&V Resguardo S.A.C.,58434,14338, 95,0.16666666666666666,2019-04-01,1,58434_14338_ 95,,,,0,,,,,,58434,14338, 95,,,0,0,FALTA
22801,23038, 95,2,J&V Resguardo S.A.C.,22801,23038, 95,0.16666666666666666,2023-05-01,1,22801_23038_ 95,,,,0,,,,,,22801,23038, 95,,,0,0,FALTA
82747,3211, 95,2,J&V Resguardo S.A.C.,82747,3211, 95,0.16666666666666666,2012-01-01,1,82747_3211_ 95,,,,0,,,,,,82747,3211, 95,,,0,0,FALTA
119803,21144,M74,1,J&V Resguardo S.A.C.,119803,21144,M74,0.0,2023-08-01,1,119803_21144_M74,119803,21144,M74,1,J&V Resguardo S.A.C.,DP WORLD CALLAO S.R.L.,DPW Callao Puerto Operaciones,AGENTE CONDUCTOR 09 HRS L/V DIA,1,119803,21144,M74,0,100.0,0,0,EXACTO
23089,8370, 42,1,J&V Resguardo S.A.C.,23089,8370, 42,0.16666666666666666,2017-03-01,1,23089_8370_ 42,,,,0,,,,,,23089,8370, 42,,,0,0,FALTA
98665,7871, 95,4,J&V Resguardo S.A.C.,98665,7871, 95,0.16666666666666666,2015-06-01,1,98665_7871_ 95,,,,0,,,,,,98665,7871, 95,,,0,0,FALTA
8330,23855, 95,2,J&V Resguardo S.A.C.,8330,23855, 95,0.16666666666666666,2023-10-16,1,8330_23855_ 95,,,,0,,,,,,8330,23855, 95,,,0,0,FALTA
113521,12678,885,2,J&V Resguardo S.A.C.,113521,12678,885,0.16666666666666666,2021-08-01,1,113521_12678_885,113521,12678,885,3,J&V Resguardo S.A.C.,"ONRUBIA HOLDER, EDUARDO VICTORIANO",Seguridad del Directorio EOH,RESGUARDO 15 HRS L/D (DÍA),3,113521,12678,885,1,150.0,0,1,SOBRECARGA
86429,22653, 41,1,J&V Resguardo S.A.C.,86429,22653, 41,0.16666666666666666,2025-05-20,1,86429_22653_ 41,,,,0,,,,,,86429,22653, 41,,,0,0,FALTA
66569,26338,643,2,J&V Resguardo S.A.C.,66569,26338,643,0.0,2025-01-22,1,66569_26338_643,66569,26338,643,2,J&V Resguardo S.A.C.,COMPAÑIA AGRICOLA CERRO COLORADO E.I.R.L.,Fundo San Javier y San Rafael Irrigacion Santa Rosa,RESGUARDO 12 HRS L/V (DÍA),2,66569,26338,643,0,100.0,0,0,EXACTO
124387,13067,097,1,J&V Resguardo S.A.C.,124387,13067,097,0.16666666666666666,2023-07-01,1,124387_13067_097,,,,0,,,,,,124387,13067,097,,,0,0,FALTA
102591,8355, 48,1,J&V Resguardo S.A.C.,102591,8355, 48,0.0,2025-01-21,1,102591_8355_ 48,,,,0,,,,,,102591,8355, 48,,,0,0,FALTA
11883,20568,I91,3,J&V Resguardo S.A.C.,11883,20568,I91,0.16666666666666666,2021-08-31,1,11883_20568_I91,11883,20568,I91,4,J&V Resguardo S.A.C.,BANCO INTERAMERICANO DE FINANZAS,Banbif Sede San Isidro,OPERADOR DE FRAUDE 08 HRS L/D,4,11883,20568,I91,1,133.33,0,1,SOBRECARGA
70588,13521, 41,1,J&V Resguardo S.A.C.,70588,13521, 41,0.16666666666666666,2025-05-09,1,70588_13521_ 41,,,,0,,,,,,70588,13521, 41,,,0,0,FALTA
78042,8404, 07,1,J&V Resguardo S.A.C.,78042,8404, 07,0.0,2020-10-08,1,78042_8404_ 07,,,,0,,,,,,78042,8404, 07,,,0,0,FALTA
124017,14151, 48,1,J&V Resguardo S.A.C.,124017,14151, 48,0.0,2024-03-01,1,124017_14151_ 48,,,,0,,,,,,124017,14151, 48,,,0,0,FALTA
22888,1966, 95,4,J&V Resguardo S.A.C.,22888,1966, 95,0.16666666666666666,2006-01-01,2,22888_1966_ 95,,,,0,,,,,,22888,1966, 95,,,0,0,FALTA
161437,24650, 42,1,J&V Resguardo S.A.C.,161437,24650, 42,0.16666666666666666,2024-02-01,1,161437_24650_ 42,,,,0,,,,,,161437,24650, 42,,,0,0,FALTA
97938,17913, 95,2,J&V Resguardo S.A.C.,97938,17913, 95,0.16666666666666666,2020-03-01,1,97938_17913_ 95,,,,0,,,,,,97938,17913, 95,,,0,0,FALTA
161360,23047, 95,2,J&V Resguardo S.A.C.,161360,23047, 95,0.16666666666666666,2023-05-01,1,161360_23047_ 95,,,,0,,,,,,161360,23047, 95,,,0,0,FALTA
121313,12465, 48,2,J&V Resguardo S.A.C.,121313,12465, 48,0.0,2022-05-01,1,121313_12465_ 48,,,,0,,,,,,121313,12465, 48,,,0,0,FALTA
144275,20103, 95,2,J&V Resguardo S.A.C.,144275,20103, 95,0.16666666666666666,2021-06-02,1,144275_20103_ 95,,,,0,,,,,,144275,20103, 95,,,0,0,FALTA
72263,15679,D85,1,J&V Resguardo S.A.C.,72263,15679,D85,0.0,2020-06-10,1,72263_15679_D85,72263,15679,D85,1,J&V Resguardo S.A.C.,INVERSIONES SAN BORJA S A,Torre Trazo y Torre del Arte Prevencionista,PREVENCIONISTA 12 HRS L/S DÍA,1,72263,15679,D85,0,100.0,0,0,EXACTO
160980,26687,M57,1,Liderman Servicios S.A.C.,160980,26687,M57,0.0,2025-05-26,1,160980_26687_M57,,,,0,,,,,,160980,26687,M57,,,0,0,FALTA
