Cliente_Codigo;Unidad_Codigo;Servicio_Codigo;Personal_Real;Personal_Estimado;Diferencia;Cobertura_Pct;Estado;Es_Numerico;Longitud_Codigo
141803;19317; 42;0;1.166666667;;0;SIN_DATOS;141803;6
70588;13578; 16;0;1.166666667;;0;SIN_DATOS;70588;5
75979;17810; 42;0;1.166666667;;0;SIN_DATOS;75979;5
61262;14672; 41;0;1.166666667;;0;SIN_DATOS;61262;5
22801;26207; 42;0;1.166666667;;0;SIN_DATOS;22801;5
24535;722; 41;0;1.166666667;;0;SIN_DATOS;24535;5
54550;25955;L58;0;1.166666667;;0;SIN_DATOS;54550;5
7139;23450; 42;0;1.166666667;;0;SIN_DATOS;7139;4
98665;7871; 42;0;1.166666667;;0;SIN_DATOS;98665;5
63394;24478; 41;0;1.166666667;;0;SIN_DATOS;63394;5
85762;26633; 42;0;1.166666667;;0;SIN_DATOS;85762;5
70588;13403; 41;0;1.166666667;;0;SIN_DATOS;70588;5
180277;24584;G64;1;1.166666667;-0.166666667;85.7;FALTA;180277;6
75979;15119; 42;0;1.166666667;;0;SIN_DATOS;75979;5
7783;25566; 42;0;1.166666667;;0;SIN_DATOS;7783;4
106658;9371; 41;0;1.166666667;;0;SIN_DATOS;106658;6
7242;26639; 42;0;1.166666667;;0;SIN_DATOS;7242;4
9416;8544; 23;0;1.166666667;;0;SIN_DATOS;9416;4
165970;25701;P09;0;1.166666667;;0;SIN_DATOS;165970;6
66944;7719; 42;0;1.166666667;;0;SIN_DATOS;66944;5
111212;22629;305;2;1.166666667;0.833333333;171.4;SOBRECARGA;111212;6
72263;3396; 16;0;1.166666667;;0;SIN_DATOS;72263;5
54550;25972;F36;1;1.166666667;-0.166666667;85.7;FALTA;54550;5
75979;2737; 42;0;1.166666667;;0;SIN_DATOS;75979;5
9463;26004; 42;0;1.166666667;;0;SIN_DATOS;9463;4
70588;13417; 41;0;1.166666667;;0;SIN_DATOS;70588;5
77667;19325; 42;0;1.166666667;;0;SIN_DATOS;77667;5
89419;20279;476;0;1.166666667;;0;SIN_DATOS;89419;5
23418;25493;507;0;1.166666667;;0;SIN_DATOS;23418;5
102591;8357;O42;1;1.166666667;-0.166666667;85.7;FALTA;102591;6
56913;19710; 42;0;1.166666667;;0;SIN_DATOS;56913;5
111643;18410;184;1;1.166666667;-0.166666667;85.7;FALTA;111643;6
77667;19009; 42;0;1.166666667;;0;SIN_DATOS;77667;5
193002;25567; 42;0;1.166666667;;0;SIN_DATOS;193002;6
70588;13238; 41;0;1.166666667;;0;SIN_DATOS;70588;5
155450;22214; 42;0;1.166666667;;0;SIN_DATOS;155450;6
70588;13234; 41;0;1.166666667;;0;SIN_DATOS;70588;5
133433;26692; 41;0;1.166666667;;0;SIN_DATOS;133433;6
143729;19746; 41;0;1.166666667;;0;SIN_DATOS;143729;6
23085;19853; 41;0;1.166666667;;0;SIN_DATOS;23085;5
161437;24650; 42;0;1.166666667;;0;SIN_DATOS;161437;6
184804;26652; 41;0;1.166666667;;0;SIN_DATOS;184804;6
23085;15117; 41;0;1.166666667;;0;SIN_DATOS;23085;5
70588;13235; 42;0;1.166666667;;0;SIN_DATOS;70588;5
7006;19385; 42;0;1.166666667;;0;SIN_DATOS;7006;4
59493;9527;098;0;1.166666667;;0;SIN_DATOS;59493;5
126664;13485; 42;0;1.166666667;;0;SIN_DATOS;126664;6
7006;16480; 42;0;1.166666667;;0;SIN_DATOS;7006;4
106263;9016;M96;1;1.166666667;-0.166666667;85.7;FALTA;106263;6
24546;7248;005;0;1.166666667;;0;SIN_DATOS;24546;5
111643;18383; 42;0;1.166666667;;0;SIN_DATOS;111643;6
54550;25960;L58;1;1.166666667;-0.166666667;85.7;FALTA;54550;5
24097;144; 41;0;1.166666667;;0;SIN_DATOS;24097;5
54550;25952;L58;1;1.166666667;-0.166666667;85.7;FALTA;54550;5
147609;21741; 41;0;1.166666667;;0;SIN_DATOS;147609;6
78042;24862;561;2;1.166666667;0.833333333;171.4;SOBRECARGA;78042;5
163894;23481;L39;1;1.166666667;-0.166666667;85.7;FALTA;163894;6
23418;92; 42;0;1.166666667;;0;SIN_DATOS;23418;5
8330;23875; 42;0;1.166666667;;0;SIN_DATOS;8330;4
54550;25965;L58;1;1.166666667;-0.166666667;85.7;FALTA;54550;5
65770;26463;Q33;0;1.166666667;;0;SIN_DATOS;65770;5
62007;26190; 16;0;1.166666667;;0;SIN_DATOS;62007;5
66944;22419; 41;0;1.166666667;;0;SIN_DATOS;66944;5
111592;26466; 41;0;1.166666667;;0;SIN_DATOS;111592;6
22739;26672;A57;0;1.166666667;;0;SIN_DATOS;22739;5
89419;25672;291;1;1.166666667;-0.166666667;85.7;FALTA;89419;5
64432;2591; 42;0;1.166666667;;0;SIN_DATOS;64432;5
23093;3887;459;2;1.166666667;0.833333333;171.4;SOBRECARGA;23093;5
165970;25701;779;1;1.166666667;-0.166666667;85.7;FALTA;165970;6
70588;17423; 42;0;1.166666667;;0;SIN_DATOS;70588;5
91529;25964;L58;1;1.166666667;-0.166666667;85.7;FALTA;91529;5
89419;20271;080;0;1.166666667;;0;SIN_DATOS;89419;5
10435;26634; 42;0;1.166666667;;0;SIN_DATOS;10435;5
55985;19623;005;0;1.166666667;;0;SIN_DATOS;55985;5
54550;22994;E10;1;1.166666667;-0.166666667;85.7;FALTA;54550;5
89419;20269;I65;1;1.166666667;-0.166666667;85.7;FALTA;89419;5
181064;24605;B80;0;1.166666667;;0;SIN_DATOS;181064;6
7242;17403; 41;0;1.166666667;;0;SIN_DATOS;7242;4
161437;26031; 41;0;1.166666667;;0;SIN_DATOS;161437;6
7196;8852; 16;0;1.166666667;;0;SIN_DATOS;7196;4
75608;4851;151;2;1.166666667;0.833333333;171.4;SOBRECARGA;75608;5
124387;13067;097;0;1.166666667;;0;SIN_DATOS;124387;6
140625;18434; 41;0;1.166666667;;0;SIN_DATOS;140625;6
75979;2904; 42;0;1.166666667;;0;SIN_DATOS;75979;5
82747;3207; 41;0;1.166666667;;0;SIN_DATOS;82747;5
85762;21641;K28;1;1.166666667;-0.166666667;85.7;FALTA;85762;5
106263;9016;M97;1;1.166666667;-0.166666667;85.7;FALTA;106263;6
136081;16496; 41;0;1.166666667;;0;SIN_DATOS;136081;6
63394;20416;N14;0;1.166666667;;0;SIN_DATOS;63394;5
54550;22991;F35;0;1.166666667;;0;SIN_DATOS;54550;5
59493;9574;476;1;1.166666667;-0.166666667;85.7;FALTA;59493;5
11883;20568;152;1;1.166666667;-0.166666667;85.7;FALTA;11883;5
70588;22610;025;0;1.166666667;;0;SIN_DATOS;70588;5
59493;17668;376;0;1.166666667;;0;SIN_DATOS;59493;5
70588;17423; 41;0;1.166666667;;0;SIN_DATOS;70588;5
55026;931;554;1;1.166666667;-0.166666667;85.7;FALTA;55026;5
70588;13231; 16;0;1.166666667;;0;SIN_DATOS;70588;5
67887;23001; 42;0;1.166666667;;0;SIN_DATOS;67887;5
187115;25068; 42;0;1.166666667;;0;SIN_DATOS;187115;6
84886;26651; 41;0;1.166666667;;0;SIN_DATOS;84886;5
113623;15615; 42;0;1.166666667;;0;SIN_DATOS;113623;6
111548;24980; 41;0;1.166666667;;0;SIN_DATOS;111548;6
75608;4851; 41;0;1.166666667;;0;SIN_DATOS;75608;5
102591;8357;O41;1;1.166666667;-0.166666667;85.7;FALTA;102591;6
145649;20379; 42;0;1.166666667;;0;SIN_DATOS;145649;6
156384;22958; 22;0;1.166666667;;0;SIN_DATOS;156384;6
54550;25946;F35;1;1.166666667;-0.166666667;85.7;FALTA;54550;5
55081;7505;151;1;1.166666667;-0.166666667;85.7;FALTA;55081;5
112043;10046;M59;1;1.166666667;-0.166666667;85.7;FALTA;112043;6
8330;23840; 41;0;1.166666667;;0;SIN_DATOS;8330;4
73633;26376; 41;0;1.166666667;;0;SIN_DATOS;73633;5
161437;25092;F16;1;1.166666667;-0.166666667;85.7;FALTA;161437;6
102591;8356; 41;0;1.166666667;;0;SIN_DATOS;102591;6
102591;8563; 42;0;1.166666667;;0;SIN_DATOS;102591;6
124672;13129; 42;0;1.166666667;;0;SIN_DATOS;124672;6
111643;18378; 41;0;1.166666667;;0;SIN_DATOS;111643;6
59077;11709;151;1;1.166666667;-0.166666667;85.7;FALTA;59077;5
120689;12254;M58;1;1.166666667;-0.166666667;85.7;FALTA;120689;6
10040;26531; 41;0;1.166666667;;0;SIN_DATOS;10040;5
181453;24611;D49;1;1.166666667;-0.166666667;85.7;FALTA;181453;6
175114;26138;635;0;1.166666667;;0;SIN_DATOS;175114;6
59493;17650; 41;0;1.166666667;;0;SIN_DATOS;59493;5
22888;372;271;1;1.166666667;-0.166666667;85.7;FALTA;22888;5
70588;14698; 16;0;1.166666667;;0;SIN_DATOS;70588;5
107998;17599; 41;0;1.166666667;;0;SIN_DATOS;107998;6
134997;21229; 41;0;1.166666667;;0;SIN_DATOS;134997;6
8330;23841; 42;0;1.166666667;;0;SIN_DATOS;8330;4
112043;10043;L57;1;1.166666667;-0.166666667;85.7;FALTA;112043;6
147836;21398; 42;0;1.166666667;;0;SIN_DATOS;147836;6
22801;23633; 42;0;1.166666667;;0;SIN_DATOS;22801;5
106658;25054; 42;0;1.166666667;;0;SIN_DATOS;106658;6
102591;8356; 42;0;1.166666667;;0;SIN_DATOS;102591;6
75608;4851;098;0;1.166666667;;0;SIN_DATOS;75608;5
102591;8517; 16;0;1.166666667;;0;SIN_DATOS;102591;6
9463;26003; 16;0;1.166666667;;0;SIN_DATOS;9463;4
76629;23482;P62;1;1.166666667;-0.166666667;85.7;FALTA;76629;5
111643;18386; 41;0;1.166666667;;0;SIN_DATOS;111643;6
90476;7291; 41;0;1.166666667;;0;SIN_DATOS;90476;5
75979;26509; 42;0;1.166666667;;0;SIN_DATOS;75979;5
23093;3887; 41;0;1.166666667;;0;SIN_DATOS;23093;5
60776;26645; 17;0;1.166666667;;0;SIN_DATOS;60776;5
111212;22629;519;1;1.166666667;-0.166666667;85.7;FALTA;111212;6
62007;22378; 42;0;1.166666667;;0;SIN_DATOS;62007;5
54550;25961;L58;1;1.166666667;-0.166666667;85.7;FALTA;54550;5
54550;25954;F36;1;1.166666667;-0.166666667;85.7;FALTA;54550;5
120215;11845; 41;0;1.166666667;;0;SIN_DATOS;120215;6
22888;379;275;1;1.166666667;-0.166666667;85.7;FALTA;22888;5
124172;20570; 16;0;1.166666667;;0;SIN_DATOS;124172;6
7006;16447; 42;0;1.166666667;;0;SIN_DATOS;7006;4
8330;23845; 42;0;1.166666667;;0;SIN_DATOS;8330;4
70588;14031; 16;0;1.166666667;;0;SIN_DATOS;70588;5
157772;22780;L60;1;1.166666667;-0.166666667;85.7;FALTA;157772;6
75604;2598; 41;0;1.166666667;;0;SIN_DATOS;75604;5
8330;26339; 42;0;1.166666667;;0;SIN_DATOS;8330;4
54550;22990;L59;1;1.166666667;-0.166666667;85.7;FALTA;54550;5
129899;21055; 42;0;1.166666667;;0;SIN_DATOS;129899;6
59493;19539;519;1;1.166666667;-0.166666667;85.7;FALTA;59493;5
82747;3373;965;1;1.166666667;-0.166666667;85.7;FALTA;82747;5
75979;23723; 42;0;1.166666667;;0;SIN_DATOS;75979;5
54550;22989;F36;1;1.166666667;-0.166666667;85.7;FALTA;54550;5
111643;18387; 41;0;1.166666667;;0;SIN_DATOS;111643;6
112043;10043;M59;0;1.166666667;;0;SIN_DATOS;112043;6
124672;25111;O22;1;1.166666667;-0.166666667;85.7;FALTA;124672;6
185827;25938; 41;0;1.166666667;;0;SIN_DATOS;185827;6
143727;19696; 42;0;1.166666667;;0;SIN_DATOS;143727;6
86429;23665;152;0;1.166666667;;0;SIN_DATOS;86429;5
150569;21310; 16;0;1.166666667;;0;SIN_DATOS;150569;6
9463;18480;285;0;1.166666667;;0;SIN_DATOS;9463;4
55985;19623;152;1;1.166666667;-0.166666667;85.7;FALTA;55985;5
7139;12508;N12;1;1.166666667;-0.166666667;85.7;FALTA;7139;4
113521;10283; 42;0;1.166666667;;0;SIN_DATOS;113521;6
144619;19921; 41;0;1.166666667;;0;SIN_DATOS;144619;6
78042;8404;459;1;1.166666667;-0.166666667;85.7;FALTA;78042;5
90912;26583; 42;0;1.166666667;;0;SIN_DATOS;90912;5
104278;8788;151;1;1.166666667;-0.166666667;85.7;FALTA;104278;6
70588;2244; 41;0;1.166666667;;0;SIN_DATOS;70588;5
119512;26568; 64;0;1.166666667;;0;SIN_DATOS;119512;6
71965;12908;B80;1;1.166666667;-0.166666667;85.7;FALTA;71965;5
24308;25861; 41;0;1.166666667;;0;SIN_DATOS;24308;5
128110;23717; 42;0;1.166666667;;0;SIN_DATOS;128110;6
106877;25750;151;1;1.166666667;-0.166666667;85.7;FALTA;106877;6
63394;15979; 42;0;1.166666667;;0;SIN_DATOS;63394;5
54550;25943;L58;2;1.166666667;0.833333333;171.4;SOBRECARGA;54550;5
9463;26648;519;0;1.166666667;;0;SIN_DATOS;9463;4
60031;11831; 41;0;1.166666667;;0;SIN_DATOS;60031;5
70588;22610;097;0;1.166666667;;0;SIN_DATOS;70588;5
96415;7209; 42;0;1.166666667;;0;SIN_DATOS;96415;5
7006;23732; 17;0;1.166666667;;0;SIN_DATOS;7006;4
56913;19736;D37;2;1.166666667;0.833333333;171.4;SOBRECARGA;56913;5
62543;4628; 41;0;1.166666667;;0;SIN_DATOS;62543;5
163872;23474;F36;0;1.166666667;;0;SIN_DATOS;163872;6
152599;21704;K27;1;1.166666667;-0.166666667;85.7;FALTA;152599;6
23251;25140; 41;0;1.166666667;;0;SIN_DATOS;23251;5
113303;10246; 41;0;1.166666667;;0;SIN_DATOS;113303;6
102591;8358; 41;0;1.166666667;;0;SIN_DATOS;102591;6
7783;25563;151;1;1.166666667;-0.166666667;85.7;FALTA;7783;4
163392;24874;151;1;1.166666667;-0.166666667;85.7;FALTA;163392;6
12349;26449; 42;0;1.166666667;;0;SIN_DATOS;12349;5
54550;8256; 42;0;1.166666667;;0;SIN_DATOS;54550;5
8330;23839; 42;0;1.166666667;;0;SIN_DATOS;8330;4
163887;23625;L39;0;1.166666667;;0;SIN_DATOS;163887;6
7006;22342; 42;0;1.166666667;;0;SIN_DATOS;7006;4
76629;23482;M60;1;1.166666667;-0.166666667;85.7;FALTA;76629;5
157772;22780;M64;1;1.166666667;-0.166666667;85.7;FALTA;157772;6
75979;107; 42;0;1.166666667;;0;SIN_DATOS;75979;5
54550;25950;L58;1;1.166666667;-0.166666667;85.7;FALTA;54550;5
54550;23334;F35;1;1.166666667;-0.166666667;85.7;FALTA;54550;5
77526;3051; 41;0;1.166666667;;0;SIN_DATOS;77526;5
120689;12254;N92;1;1.166666667;-0.166666667;85.7;FALTA;120689;6
58098;1874; 41;0;1.166666667;;0;SIN_DATOS;58098;5
152598;21727;K28;1;1.166666667;-0.166666667;85.7;FALTA;152598;6
59493;17672; 41;0;1.166666667;;0;SIN_DATOS;59493;5
152595;21679;K28;1;1.166666667;-0.166666667;85.7;FALTA;152595;6
54554;3824;C57;0;1.166666667;;0;SIN_DATOS;54554;5
157855;25508;I22;1;1.166666667;-0.166666667;85.7;FALTA;157855;6
163832;23480;L57;1;1.166666667;-0.166666667;85.7;FALTA;163832;6
153916;21922;152;2;1.166666667;0.833333333;171.4;SOBRECARGA;153916;6
126664;13486;375;1;1.166666667;-0.166666667;85.7;FALTA;126664;6
54550;25969;L58;1;1.166666667;-0.166666667;85.7;FALTA;54550;5
64608;26546; 41;0;1.166666667;;0;SIN_DATOS;64608;5
56948;2994; 41;0;1.166666667;;0;SIN_DATOS;56948;5
146130;20198;151;1;1.166666667;-0.166666667;85.7;FALTA;146130;6
63394;16331;305;0;1.166666667;;0;SIN_DATOS;63394;5
112043;10708;M62;1;1.166666667;-0.166666667;85.7;FALTA;112043;6
117232;22799;476;0;1.166666667;;0;SIN_DATOS;117232;6
23444;16134;098;0;1.166666667;;0;SIN_DATOS;23444;5
124673;13135; 42;0;1.166666667;;0;SIN_DATOS;124673;6
89419;20291; 42;0;1.166666667;;0;SIN_DATOS;89419;5
54550;22990;L60;0;1.166666667;;0;SIN_DATOS;54550;5
71965;12909;B80;1;1.166666667;-0.166666667;85.7;FALTA;71965;5
72263;8069; 41;0;1.166666667;;0;SIN_DATOS;72263;5
89419;26620;B01;1;1.166666667;-0.166666667;85.7;FALTA;89419;5
56913;19703; 42;0;1.166666667;;0;SIN_DATOS;56913;5
152595;21679;K27;1;1.166666667;-0.166666667;85.7;FALTA;152595;6
59079;3134; 42;0;1.166666667;;0;SIN_DATOS;59079;5
59493;9567; 41;0;1.166666667;;0;SIN_DATOS;59493;5
111643;18385; 41;0;1.166666667;;0;SIN_DATOS;111643;6
59493;17658; 42;0;1.166666667;;0;SIN_DATOS;59493;5
22739;25659; 42;0;1.166666667;;0;SIN_DATOS;22739;5
71965;12908; 42;0;1.166666667;;0;SIN_DATOS;71965;5
63394;15973;519;1;1.166666667;-0.166666667;85.7;FALTA;63394;5
161437;24978; 42;0;1.166666667;;0;SIN_DATOS;161437;6
24549;9068;Q59;1;1.166666667;-0.166666667;85.7;FALTA;24549;5
85536;22611;L86;1;1.166666667;-0.166666667;85.7;FALTA;85536;5
91529;16351;F36;1;1.166666667;-0.166666667;85.7;FALTA;91529;5
111643;26641; 42;0;1.166666667;;0;SIN_DATOS;111643;6
63394;24415;519;1;1.166666667;-0.166666667;85.7;FALTA;63394;5
56948;4412; 41;0;1.166666667;;0;SIN_DATOS;56948;5
102591;17874; 41;0;1.166666667;;0;SIN_DATOS;102591;6
181453;24611; 22;0;1.166666667;;0;SIN_DATOS;181453;6
168123;23901; 42;0;1.166666667;;0;SIN_DATOS;168123;6
163872;23475;O27;1;1.166666667;-0.166666667;85.7;FALTA;163872;6
120689;23597;L39;0;1.166666667;;0;SIN_DATOS;120689;6
133892;26411; 42;0;1.166666667;;0;SIN_DATOS;133892;6
120268;12676;885;1;1.166666667;-0.166666667;85.7;FALTA;120268;6
103280;8555; 42;0;1.166666667;;0;SIN_DATOS;103280;6
112043;10043;M58;2;1.166666667;0.833333333;171.4;SOBRECARGA;112043;6
156823;26518; 41;0;1.166666667;;0;SIN_DATOS;156823;6
125009;14129; 42;0;1.166666667;;0;SIN_DATOS;125009;6
56951;12888;B38;1;1.166666667;-0.166666667;85.7;FALTA;56951;5
112043;10708;M61;1;1.166666667;-0.166666667;85.7;FALTA;112043;6
103280;8555; 41;0;1.166666667;;0;SIN_DATOS;103280;6
61262;14916; 41;0;1.166666667;;0;SIN_DATOS;61262;5
7006;16397;387;1;1.166666667;-0.166666667;85.7;FALTA;7006;4
119803;21146; 41;0;1.166666667;;0;SIN_DATOS;119803;6
54550;25953;L58;1;1.166666667;-0.166666667;85.7;FALTA;54550;5
55081;9764;151;1;1.166666667;-0.166666667;85.7;FALTA;55081;5
54550;25971;L58;1;1.166666667;-0.166666667;85.7;FALTA;54550;5
8330;23843; 41;0;1.166666667;;0;SIN_DATOS;8330;4
54550;7538; 41;0;1.166666667;;0;SIN_DATOS;54550;5
161437;25709; 42;0;1.166666667;;0;SIN_DATOS;161437;6
111643;26641; 41;0;1.166666667;;0;SIN_DATOS;111643;6
7783;25566; 41;0;1.166666667;;0;SIN_DATOS;7783;4
113647;25799; 41;0;1.166666667;;0;SIN_DATOS;113647;6
10040;26531; 42;0;1.166666667;;0;SIN_DATOS;10040;5
89419;20282;080;0;1.166666667;;0;SIN_DATOS;89419;5
56913;19730; 41;0;1.166666667;;0;SIN_DATOS;56913;5
111643;18382; 41;0;1.166666667;;0;SIN_DATOS;111643;6
111633;26682; 42;0;1.166666667;;0;SIN_DATOS;111633;6
82747;8998; 42;0;1.166666667;;0;SIN_DATOS;82747;5
23001;26413; 41;0;1.166666667;;0;SIN_DATOS;23001;5
113623;21839; 42;0;1.166666667;;0;SIN_DATOS;113623;6
111212;26189; 42;0;1.166666667;;0;SIN_DATOS;111212;6
23444;19342; 42;0;1.166666667;;0;SIN_DATOS;23444;5
102591;8359; 42;0;1.166666667;;0;SIN_DATOS;102591;6
230065;26690; 42;0;1.166666667;;0;SIN_DATOS;230065;6
59493;9527;151;2;1.166666667;0.833333333;171.4;SOBRECARGA;59493;5
59493;9517;097;0;1.166666667;;0;SIN_DATOS;59493;5
106263;9016;L57;1;1.166666667;-0.166666667;85.7;FALTA;106263;6
89419;23362;005;0;1.166666667;;0;SIN_DATOS;89419;5
9416;5185; 42;0;1.166666667;;0;SIN_DATOS;9416;4
56948;26321; 42;0;1.166666667;;0;SIN_DATOS;56948;5
82747;3367; 41;0;1.166666667;;0;SIN_DATOS;82747;5
141496;22586; 41;0;1.166666667;;0;SIN_DATOS;141496;6
59493;17672; 42;0;1.166666667;;0;SIN_DATOS;59493;5
63394;15973; 41;0;1.166666667;;0;SIN_DATOS;63394;5
9416;2655;519;2;1.166666667;0.833333333;171.4;SOBRECARGA;9416;4
7006;20057; 42;0;1.166666667;;0;SIN_DATOS;7006;4
22888;20479; 42;0;1.166666667;;0;SIN_DATOS;22888;5
116220;10888;O18;1;1.166666667;-0.166666667;85.7;FALTA;116220;6
22888;372;535;1;1.166666667;-0.166666667;85.7;FALTA;22888;5
143729;19742; 41;0;1.166666667;;0;SIN_DATOS;143729;6
124672;26361; 42;0;1.166666667;;0;SIN_DATOS;124672;6
65770;26617;I87;1;1.166666667;-0.166666667;85.7;FALTA;65770;5
79457;2963;H32;2;1.166666667;0.833333333;171.4;SOBRECARGA;79457;5
93617;5028; 42;0;1.166666667;;0;SIN_DATOS;93617;5
129035;14046; 41;0;1.166666667;;0;SIN_DATOS;129035;6
163889;23477;M59;1;1.166666667;-0.166666667;85.7;FALTA;163889;6
163889;23477;E10;2;1.166666667;0.833333333;171.4;SOBRECARGA;163889;6
141496;22586; 42;0;1.166666667;;0;SIN_DATOS;141496;6
163887;23476;F36;1;1.166666667;-0.166666667;85.7;FALTA;163887;6
144133;21689;K28;1;1.166666667;-0.166666667;85.7;FALTA;144133;6
56948;1468; 17;0;1.166666667;;0;SIN_DATOS;56948;5
68590;20033; 41;0;1.166666667;;0;SIN_DATOS;68590;5
167344;23754; 41;0;1.166666667;;0;SIN_DATOS;167344;6
80843;26657;152;1;1.166666667;-0.166666667;85.7;FALTA;80843;5
70588;2165; 42;0;1.166666667;;0;SIN_DATOS;70588;5
111548;17464; 41;0;1.166666667;;0;SIN_DATOS;111548;6
124673;20203; 42;0;1.166666667;;0;SIN_DATOS;124673;6
54550;12099; 42;0;1.166666667;;0;SIN_DATOS;54550;5
7409;8985; 42;0;1.166666667;;0;SIN_DATOS;7409;4
107998;17599; 42;0;1.166666667;;0;SIN_DATOS;107998;6
102591;8563; 16;0;1.166666667;;0;SIN_DATOS;102591;6
104198;8628; 42;0;1.166666667;;0;SIN_DATOS;104198;6
70588;13426; 16;0;1.166666667;;0;SIN_DATOS;70588;5
7006;23575; 42;0;1.166666667;;0;SIN_DATOS;7006;4
86429;22653; 42;0;1.166666667;;0;SIN_DATOS;86429;5
7006;16483; 42;0;1.166666667;;0;SIN_DATOS;7006;4
89419;20265; 41;0;1.166666667;;0;SIN_DATOS;89419;5
54550;1309; 41;0;1.166666667;;0;SIN_DATOS;54550;5
8330;23853; 41;0;1.166666667;;0;SIN_DATOS;8330;4
60776;25730;P08;1;1.166666667;-0.166666667;85.7;FALTA;60776;5
61605;1416;F16;0;1.166666667;;0;SIN_DATOS;61605;5
67142;19387;151;1;1.166666667;-0.166666667;85.7;FALTA;67142;5
7006;16451; 42;0;1.166666667;;0;SIN_DATOS;7006;4
75979;17562; 41;0;1.166666667;;0;SIN_DATOS;75979;5
8330;23877; 42;0;1.166666667;;0;SIN_DATOS;8330;4
56951;12888;B36;2;1.166666667;0.833333333;171.4;SOBRECARGA;56951;5
63394;2484; 16;0;1.166666667;;0;SIN_DATOS;63394;5
54550;25972;F35;1;1.166666667;-0.166666667;85.7;FALTA;54550;5
55985;19623;J67;1;1.166666667;-0.166666667;85.7;FALTA;55985;5
59077;1279; 78;0;1.166666667;;0;SIN_DATOS;59077;5
62015;24667; 41;0;1.166666667;;0;SIN_DATOS;62015;5
144133;21685;K27;2;1.166666667;0.833333333;171.4;SOBRECARGA;144133;6
102591;17874; 16;0;1.166666667;;0;SIN_DATOS;102591;6
63394;22695;519;0;1.166666667;;0;SIN_DATOS;63394;5
56948;4412; 42;0;1.166666667;;0;SIN_DATOS;56948;5
59493;17635;151;1;1.166666667;-0.166666667;85.7;FALTA;59493;5
104389;8805; 42;0;1.166666667;;0;SIN_DATOS;104389;6
8330;23870; 42;0;1.166666667;;0;SIN_DATOS;8330;4
23973;124; 41;0;1.166666667;;0;SIN_DATOS;23973;5
7006;16471; 42;0;1.166666667;;0;SIN_DATOS;7006;4
23649;832; 42;0;1.166666667;;0;SIN_DATOS;23649;5
79457;2963;M41;4;1.166666667;2.833333333;342.9;SOBRECARGA;79457;5
68514;26389; 41;0;1.166666667;;0;SIN_DATOS;68514;5
23444;93; 41;0;1.166666667;;0;SIN_DATOS;23444;5
7242;22735; 41;0;1.166666667;;0;SIN_DATOS;7242;4
54550;25943;F35;0;1.166666667;;0;SIN_DATOS;54550;5
85652;15038; 42;0;1.166666667;;0;SIN_DATOS;85652;5
125953;23437; 41;0;1.166666667;;0;SIN_DATOS;125953;6
161437;24640;522;1;1.166666667;-0.166666667;85.7;FALTA;161437;6
56948;26321; 08;0;1.166666667;;0;SIN_DATOS;56948;5
56913;19728; 42;0;1.166666667;;0;SIN_DATOS;56913;5
54550;8256; 41;0;1.166666667;;0;SIN_DATOS;54550;5
22801;23034;E01;1;1.166666667;-0.166666667;85.7;FALTA;22801;5
71436;9701; 42;0;1.166666667;;0;SIN_DATOS;71436;5
93918;5159; 41;0;1.166666667;;0;SIN_DATOS;93918;5
7139;12508;N13;1;1.166666667;-0.166666667;85.7;FALTA;7139;4
9416;26590;358;0;1.166666667;;0;SIN_DATOS;9416;4
116220;26678; 41;0;1.166666667;;0;SIN_DATOS;116220;6
56948;1470; 17;0;1.166666667;;0;SIN_DATOS;56948;5
76629;23482;P60;1;1.166666667;-0.166666667;85.7;FALTA;76629;5
63394;15287;787;1;1.166666667;-0.166666667;85.7;FALTA;63394;5
111643;18403; 41;0;1.166666667;;0;SIN_DATOS;111643;6
54550;23332;M59;1;1.166666667;-0.166666667;85.7;FALTA;54550;5
63394;15977; 41;0;1.166666667;;0;SIN_DATOS;63394;5
161437;24640; 17;0;1.166666667;;0;SIN_DATOS;161437;6
162263;23272;348;1;1.166666667;-0.166666667;85.7;FALTA;162263;6
161437;26653;F16;1;1.166666667;-0.166666667;85.7;FALTA;161437;6
78929;22760; 41;0;1.166666667;;0;SIN_DATOS;78929;5
117496;11151; 41;0;1.166666667;;0;SIN_DATOS;117496;6
22888;381;H98;1;1.166666667;-0.166666667;85.7;FALTA;22888;5
70948;11279; 41;0;1.166666667;;0;SIN_DATOS;70948;5
63394;15285;519;1;1.166666667;-0.166666667;85.7;FALTA;63394;5
56951;21947; 42;0;1.166666667;;0;SIN_DATOS;56951;5
22888;370; 41;0;1.166666667;;0;SIN_DATOS;22888;5
59077;2581; 41;0;1.166666667;;0;SIN_DATOS;59077;5
161437;26653; 42;0;1.166666667;;0;SIN_DATOS;161437;6
91529;17788;L58;1;1.166666667;-0.166666667;85.7;FALTA;91529;5
76462;8952; 41;0;1.166666667;;0;SIN_DATOS;76462;5
56948;1472; 41;0;1.166666667;;0;SIN_DATOS;56948;5
71436;14365; 16;0;1.166666667;;0;SIN_DATOS;71436;5
82747;26495;413;0;1.166666667;;0;SIN_DATOS;82747;5
22739;26672;884;0;1.166666667;;0;SIN_DATOS;22739;5
7783;25563;184;1;1.166666667;-0.166666667;85.7;FALTA;7783;4
71965;12905;B80;2;1.166666667;0.833333333;171.4;SOBRECARGA;71965;5
