COMPAÑÍA,COD CLIENTE,COD UNID,COD_SERV_JOIN,F. Inicio,Fecha Fin,Requeridos_sum,PersonalEstimado_sum,CLIENTE,UNIDAD,SERVICIO,Lider Zonal,Zona,macro zona,Personal Real,Deficit/Superavit,% Cobertura,% Cobertura Sobrante/Faltante,Estado
J&V Resguardo S.A.C.,81865,11838,48,2023-04-03,2099-12-31,1,1.0,SISTEMAS DE ADMINISTRACION HOSPITALARIA S.A.C.,SANNA OFICINA TORRE PRIME,AGENTE SEGURIDAD 12 HRS L/S DÍA,JHOMAR MONTENEGRO,ZONA C10,ZONA CENTRO,2,1.0,200.0,100.0,Excedente
J&V Resguardo S.A.C.,102591,8357,026,2025-03-24,2099-12-31,1,1.0,UNIVERSIDAD PRIVADA DEL NORTE SAC,UPN SEDE EL MOLINO TRUJILLO,AGENTE SEGURIDAD ESPECIAL 12 HRS L/S (DÍA),JAN INGA,REGION TRUJILLO,REGION NORTE,2,1.0,200.0,100.0,Excedente
J&V Resguardo S.A.C.,124172,20106,904,2025-04-19,2099-12-31,1,1.0,PROMOTORA GENESIS S.A.C.,SOCOPUR LOCAL LA MOLINA,AGENTE SEGURIDAD 12 HRS L/V + 07 HRS SAB DÍA,HERNAN QUISPE,ZONA S6,ZONA SUR,1,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,23597,8880,95,2016-03-01,2099-12-31,2,2.3333333333333335,FOSFORERA PERUANA S.A.,FOSFORERA LOCAL SANTA ANITA ATE,AGENTE SEGURIDAD 24 HRS L/D,ESTEBAN CANDELA,ZONA C2,ZONA CENTRO,2,-0.3333333333333335,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,72749,26488,95,2025-03-15,2099-12-31,2,2.3333333333333335,ALBEMARCO S.A.C.,MMK ENCALADA SURCO,AGENTE SEGURIDAD 24 HRS L/D,GEORGE GARCIA,ZONA S1,ZONA SUR,3,0.6666666666666665,128.57142857142856,28.57142857142856,Excedente
J&V Resguardo S.A.C.,7139,17932,K68,2025-01-02,2099-12-31,1,1.0,BANCO DE CREDITO DEL PERU,BCP OPERADOR MIRAFLORES 2DO GRUPO,ANALISTA CIBERINTELIGENCIA 08 HRS L/S DÍA,JHOMAR MONTENEGRO,CENTRO DE CONTROL LIMA - BCP,ZONA CENTRO,0,,,,Déficit
J&V Resguardo S.A.C.,67486,8162,P01,2024-08-01,2099-12-31,4,4.666666666666667,STATKRAFT PERU S.A.,C.H. OROYA,OPERADOR DE SEGURIDAD CENTRAL 24 HRS L/D,RICHARD CONDO,REGION JUNIN,REGION CENTRO,4,-0.666666666666667,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,22994,9145,53,2024-01-17,2099-12-31,1,1.0,ANDERS PERU S.A.C.,QUIMICA ANDERS LOCAL LURIN,AGENTE SEGURIDAD 12 HRS L/V (DÍA),FERNANDO YUCRA,ZONA S7,ZONA SUR,1,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,73633,2421,351,2023-04-01,2099-12-31,1,1.0,FARGOLINE SOCIEDAD ANONIMA - FARGOLINE S.A.,FARGOLINE LOCAL NESTOR GAMBETTA,OPERADOR CENTRO CONTROL 12 HRS L/S DIA,FREDDY CERRON,ZONA RT2,ZONA RETAIL,1,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,7034,2407,95,2022-03-02,2099-12-31,10,11.666666666666666,INVERSIONES NACIONALES DE TURISMO S.A.,HOTEL TAMBO DEL INCA CUSCO,AGENTE SEGURIDAD 24 HRS L/D,JOSE CANAL BACA,REGION CUZCO,REGION SUR,12,0.3333333333333339,102.85714285714288,2.857142857142869,Excedente
J&V Resguardo S.A.C.,95506,16896,42,2025-02-25,2099-12-31,1,1.1666666666666667,NATUCULTURA S.A,NATUPERÚ FUNDO SAN JOSÉ CAÑETE,AGENTE SEGURIDAD 12 HRS L/D NOCHE,GILMER GARCIA,ZONA S5,ZONA SUR,8,6.833333333333333,685.7142857142857,585.7142857142857,Excedente
J&V Resguardo S.A.C.,156203,22426,41,2023-03-01,2099-12-31,1,1.1666666666666667,PESCADOS Y CEFALOPODOS DEL PERU SOCIEDAD ANONIMA C,PECEPE SEDE MACROPOLIS LURÍN,AGENTE SEGURIDAD 12 HRS L/D DÍA,FERNANDO YUCRA,ZONA S7,ZONA SUR,1,-0.16666666666666674,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,66944,7719,42,2020-07-02,2099-12-31,1,1.1666666666666667,GESTION DE SERVICIOS AMBIENTALES S.A.C.,DISAL ILO,AGENTE SEGURIDAD 12 HRS L/D NOCHE,BERARDO ROMERO,REGION MOQUEGUA,REGION SUR,1,-0.16666666666666674,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,161360,23045,95,2023-05-01,2099-12-31,2,2.3333333333333335,INDUSTRY & LOGISTICS MANAGEMENT SOCIEDAD ANONIMA,ILM TÚPAC AMARU SEDE TRUJILLO,AGENTE SEGURIDAD 24 HRS L/D,JAN INGA,REGION TRUJILLO,REGION NORTE,2,-0.3333333333333335,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,88625,26650,969,2023-10-26,2099-12-31,2,2.0,URBANOVA INMOBILIARIA S.A.C,URBANOVA PREVENCIONISTA (TAREO),PREVENCIONISTA 24 HRS L/S,WASHINGTON CHINININ,ZONA C6,ZONA CENTRO,3,1.0,150.0,50.0,Excedente
J&V Resguardo S.A.C.,93918,23985,96,2023-11-01,2099-12-31,2,3.0,CONSORCIO TRANSMANTARO S.A.,CTM SE YUNGAS HUARAZ,AGENTE SEGURIDAD 24 HRS L/D (ACUARTELADO),GINO GONZALES,REGION HUARAZ,REGION NORTE,3,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,59493,17640,48,2022-04-25,2099-12-31,1,1.0,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP SECCIÓN QUÍMICA,AGENTE SEGURIDAD 12 HRS L/S DÍA,ALEJANDRO RIVAS,ZONA N8,ZONA NORTE,1,0.0,100.0,0.0,Completo
J&V Resguardo Selva S.A.C.,70588,13234,882,2018-09-01,2099-12-31,2,2.3333333333333335,REAL PLAZA S.R.L.,REAL PLAZA PUCALLPA,PREVENCIONISTA 24 HRS L/D,JULIO RUPAY,REGION UCAYALI,REGION ORIENTE,0,,,,Déficit
Liderman Servicios S.A.C.,54550,22988,F35,2023-04-01,2099-12-31,1,1.1666666666666667,HIPERMERCADOS TOTTUS S.A.,TOTTUS CAMPOY PARKING,AGENTE PARKING 08 HRS L/D TARDE,ANDRES ALALUNA,ZONA PD2,ZONA PARKING Y DELIVERY,1,-0.16666666666666674,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,78042,24789,532,2025-05-05,2025-05-05,1,1.1666666666666667,APM TERMINALS CALLAO SOCIEDAD ANONIMA,SERV. ADIC. APM IQBF,CONTROLADOR DE RIESGO 12 HRS L/D DÍA,BRADDI CUEVA,ZONA N6,ZONA NORTE,0,,,,Déficit
J&V Resguardo S.A.C.,23418,22405,41,2025-04-30,2025-05-01,6,7.0,IMPALA TERMINALS PERU S.A.C.,SERV. ADIC. IMPALA CALLAO,AGENTE SEGURIDAD 12 HRS L/D DÍA,SANTIAGO BRAVO,ZONA N9,ZONA NORTE,0,,,,Déficit
J&V Resguardo S.A.C.,7044,2638,48,2021-02-01,2099-12-31,1,1.0,RIMAC SEGUROS Y REASEGUROS,RIMAC OFICINA SAN ISIDRO 650,AGENTE SEGURIDAD 12 HRS L/S DÍA,WASHINGTON CHINININ,ZONA C6,ZONA CENTRO,1,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,111212,26513,23,2025-05-30,2025-05-30,1,1.1666666666666667,H & M HENNES & MAURITZ S.A.C.,SERV. ADIC. H & M PRIMAVERA,AGENTE SEGURIDAD 09 HRS L/D NOCHE,JUAN CANGALAYA,ZONA RT1,ZONA RETAIL,0,,,,Déficit
J&V Resguardo S.A.C.,22739,21393,18,2025-01-01,2099-12-31,1,1.0,ADMINISTRACION INMOBILIARIA SOCIEDAD ANONIMA CERRA,BINSWANGER EDIFICIO PAL 400 SAN ISIDRO,AGENTE SEGURIDAD 08 HRS L/S DÍA,JOSE ESCALANTE,ZONA C11,ZONA CENTRO,1,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,62544,21914,95,2022-07-01,2099-12-31,2,2.3333333333333335,FARMINDUSTRIA S.A.,FARMINDUSTRIA PLANTA MARISCAL MILLER LINCE,AGENTE SEGURIDAD 24 HRS L/D,WASHINGTON CHINININ,ZONA C6,ZONA CENTRO,2,-0.3333333333333335,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,153470,21825,95,2022-06-24,2099-12-31,2,2.3333333333333335,EMBAJADA DE LOS EMIRATOS ARABES UNIDOS,EEAU OFICINA PRINCIPAL MIRAFLORES,AGENTE SEGURIDAD 24 HRS L/D,CARLOS BRACAMONTE,ZONA C12,ZONA CENTRO,3,0.6666666666666665,128.57142857142856,28.57142857142856,Excedente
J&V Resguardo S.A.C.,67379,26085,95,2013-07-09,2099-12-31,2,2.3333333333333335,HAUG S.A.,PROYECTO MONTE AZUL MOLLENDO,AGENTE SEGURIDAD 24 HRS L/D,PERCY PEREZ,REGION AREQUIPA,REGION SUR,4,1.6666666666666665,171.42857142857142,71.42857142857142,Excedente
J&V Resguardo S.A.C.,134403,15737,95,2019-09-03,2099-12-31,2,2.3333333333333335,INTRADEVCO INDUSTRIAL S.A.,INTRADEVCO PLANTA VENTANILLA,AGENTE SEGURIDAD 24 HRS L/D,DANNY YATACO,ZONA N2,ZONA NORTE,3,0.6666666666666665,128.57142857142856,28.57142857142856,Excedente
J&V Resguardo S.A.C.,7054,25572,O68,2024-06-03,2099-12-31,1,1.0,LATAM AIRLINES PERU S.A.,LATAM MOTORIZADO CALLAO,COORDINADOR DE COMAT 08 HRS L/V DÍA,ANDRES ALALUNA,ZONA PARKING Y DELIVERY,ZONA PARKING Y DELIVERY,1,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,9463,26648,41,2025-05-11,2025-05-11,1,1.1666666666666667,BANCO INTERNACIONAL DEL PERU-INTERBANK,SERV. ADIC. INTERBANK 400 TIENDA ICA,AGENTE SEGURIDAD 12 HRS L/D DÍA,LUIS MELO,REGION ICA,REGION SUR,0,,,,Déficit
J&V Resguardo S.A.C.,22888,372,537,2014-08-01,2099-12-31,1,1.1666666666666667,IMPORTACIONES HIRAOKA S.A.C.,HIRAOKA TIENDA MIRAFLORES (CONTROLADORES),CONTROLADOR 12.A,VICTOR REATEGUI,ZONA CR1,ZONA RESGUARDOS,1,-0.16666666666666674,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,59493,9517,41,2022-06-16,2099-12-31,1,1.1666666666666667,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP CTO. CULTURAL Y ESTACIONAMIENTO ESQUILACHE,AGENTE SEGURIDAD 12 HRS L/D DÍA,WASHINGTON CHINININ,ZONA C6,ZONA CENTRO,2,0.8333333333333333,171.42857142857142,71.42857142857142,Excedente
J&V Resguardo S.A.C.,8330,23835,080,2025-03-19,2099-12-31,1,1.5,SAN FERNANDO S.A.,SAN FERNANDO AGRI 07 SUPE,GUARDIAN 24 HRS L/D,JORGE ANTON,REGION HUACHO,REGION NORTE,2,0.5,133.33333333333331,33.33333333333333,Excedente
J&V Resguardo S.A.C.,66965,22932,607,2023-05-22,2099-12-31,2,2.0,UNIVERSIDAD DE PIURA,UDEP CP PUERTA SAN JOSE MARIA,AGENTE SEGURIDAD 08 HRS L/V TARDE,JUAN CRUZ,REGION PIURA,REGION NORTE,2,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,102591,8356,026,2024-04-10,2099-12-31,1,1.0,UNIVERSIDAD PRIVADA DEL NORTE SAC,UPN SEDE CENTRO BREÑA,AGENTE SEGURIDAD ESPECIAL 12 HRS L/S (DÍA),JORGE VILCHEZ,ZONA C9,ZONA CENTRO,0,,,,Déficit
J&V Resguardo S.A.C.,111212,21774,23,2025-05-19,2025-05-20,1,1.1666666666666667,H & M HENNES & MAURITZ S.A.C.,SERV. ADIC. H & M MEGA PLAZA,AGENTE SEGURIDAD 09 HRS L/D NOCHE,WALTER MONTIEL,ZONA N3,ZONA NORTE,0,,,,Déficit
J&V Resguardo S.A.C.,9416,4195,95,2013-07-01,2099-12-31,6,7.0,URBANIZADORA JARDIN S A,EDIFÍCIO TORRE BEGONIAS,AGENTE SEGURIDAD 24 HRS L/D,WASHINGTON CHINININ,ZONA C6,ZONA CENTRO,8,1.0,114.28571428571428,14.28571428571428,Excedente
J&V Resguardo Selva S.A.C.,74359,2561,95,2012-01-01,2099-12-31,2,2.3076923076923075,ORVISA SOCIEDAD ANONIMA,LOCAL BAGUA,AGENTE SEGURIDAD 24 HRS L/D,DARCY SAMILLAN,REGION CHICLAYO,REGION NORTE,0,,,,Déficit
J&V Resguardo S.A.C.,113623,10313,96,2021-01-21,2099-12-31,6,9.0,COMPANIA MINERA ARES S.A.C.,MINA SELENE,AGENTE SEGURIDAD 24 HRS L/D (ACUARTELADO),PERCY PEREZ,REGION AREQUIPA,REGION SUR,8,-1.0,88.88888888888889,-11.111111111111116,Déficit
J&V Resguardo Selva S.A.C.,154992,22180,95,2022-09-01,2099-12-31,4,6.0,TAMSHI S.A.C.,TAMSHI SEDE FERNANDO LORES LORETO,AGENTE SEGURIDAD 24 HRS L/D,LUIS FARFAN,REGION IQUITOS,REGION ORIENTE,0,,,,Déficit
J&V Resguardo S.A.C.,126664,13486,95,2023-05-01,2099-12-31,6,7.0,CERAMICA SAN LORENZO SAC,CERAMICA SAN LORENZO PLANTA 3,AGENTE SEGURIDAD 24 HRS L/D,FERNANDO YUCRA,ZONA S7,ZONA SUR,9,2.0,128.57142857142858,28.57142857142858,Excedente
Liderman Servicios S.A.C.,157772,22780,L59,2023-01-01,2099-12-31,1,1.1666666666666667,INMOBILIARIA SIC S.A.,C. COMERCIAL SAN ISIDRO PARKING,CAJERO PARKING 08 HRS L/D DIA,ANDRES ALALUNA,ZONA PD2,ZONA PARKING Y DELIVERY,1,-0.16666666666666674,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,7409,3419,18,2025-03-24,2099-12-31,8,8.0,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS S.A.C.,UPC CAMPUS MONTERRICO SURCO,AGENTE SEGURIDAD 08 HRS L/S DÍA,GEORGE GARCIA,ZONA S1,ZONA SUR,8,0.0,100.0,0.0,Completo
Liderman Servicios S.A.C.,106263,9016,M97,2023-07-01,2099-12-31,1,1.1666666666666667,PARQUE LAMBRAMANI SAC,OUTLETARAUCO AREQUIPA,AGENTE PARKING 09:30 HRS L/D TARDE,PERCY CONDE,ZONA PD3,ZONA PARKING Y DELIVERY,1,-0.16666666666666674,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,77526,3054,165,2020-05-01,2099-12-31,2,3.0,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,CMBV ORCOPAMPA,SUPERVISOR SEGURIDAD 24 HRS L/D,PERCY PEREZ,REGION AREQUIPA,REGION SUR,3,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,64608,11667,95,2023-11-29,2099-12-31,2,2.3333333333333335,DIVECENTER S.A.C.,DIVEMOTOR LOCAL AREQUIPA,AGENTE SEGURIDAD 24 HRS L/D,PERCY PEREZ,REGION AREQUIPA,REGION SUR,2,-0.3333333333333335,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,82747,14097,95,2019-02-18,2099-12-31,2,2.3333333333333335,FERREYROS SOCIEDAD ANÓNIMA,LOCAL CIUDAD MOQUEGUA,AGENTE SEGURIDAD 24 HRS L/D,BERARDO ROMERO,REGION MOQUEGUA,REGION SUR,2,-0.3333333333333335,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,72554,4461,113,2017-07-01,2099-12-31,2,2.3333333333333335,CROSLAND SERVICIOS ADMINISTRATIVOS S.A.C.,CROSLAND LOCAL SAN ISIDRO,OPERADOR CENTRO CONTROL 24 HRS L/D,JOSE ESCALANTE,ZONA C11,ZONA CENTRO,3,0.6666666666666665,128.57142857142856,28.57142857142856,Excedente
J&V Resguardo S.A.C.,99927,15272,324,2023-03-01,2099-12-31,1,1.0,PACIFICO COMPAÑIA DE SEGUROS Y REASEGUROS,PACIFICO SEGUROS EDIFICIO TAMAYO SAN ISIDRO,AGENTE RECEPCIONISTA 12 HRS L/S DÍA,WASHINGTON CHINININ,ZONA C6,ZONA CENTRO,1,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,60191,1240,106,2008-09-01,2099-12-31,2,2.3333333333333335,FABRICA DE ENVASES S.A,FADESA LOCAL NESTOR GAMBETTA,JEFE DE GRUPO 24 HRS L/D,LUIS TENORIO,ZONA N4,ZONA NORTE,3,0.6666666666666665,128.57142857142856,28.57142857142856,Excedente
J&V Resguardo S.A.C.,70588,13239,882,2018-09-01,2099-12-31,2,2.3333333333333335,REAL PLAZA S.R.L.,REAL PLAZA SANTA CLARA,PREVENCIONISTA 24 HRS L/D,JUAN CANGALAYA,ZONA RT1,ZONA RETAIL,2,-0.3333333333333335,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,23418,22405,41,2025-05-02,2025-05-03,8,9.333333333333334,IMPALA TERMINALS PERU S.A.C.,SERV. ADIC. IMPALA CALLAO,AGENTE SEGURIDAD 12 HRS L/D DÍA,SANTIAGO BRAVO,ZONA N9,ZONA NORTE,0,,,,Déficit
J&V Resguardo S.A.C.,22888,20001,95,2021-05-19,2099-12-31,2,2.3333333333333335,IMPORTACIONES HIRAOKA S.A.C.,HIRAOKA TERRENO SURCO,AGENTE SEGURIDAD 24 HRS L/D,GABRIEL HERNANDEZ,ZONA S3,ZONA SUR,3,0.6666666666666665,128.57142857142856,28.57142857142856,Excedente
J&V Resguardo S.A.C.,146310,20305,95,2025-05-01,2099-12-31,2,2.8,CHINANGO S.A.C.,CHINANGO CENTRAL HIDROELÉCTRICA CHIMAY,AGENTE SEGURIDAD 24 HRS L/D,RICHARD CONDO,REGION JUNIN,REGION CENTRO,3,0.20000000000000018,107.14285714285714,7.14285714285714,Excedente
J&V Resguardo S.A.C.,111592,26466,41,2025-05-16,2099-12-31,1,1.1666666666666667,INVERSIONES CENTENARIO S.A.A.,ESTACIÓN DE BOMBEO 10C SANTA MARÍA,AGENTE SEGURIDAD 12 HRS L/D DÍA,FREDDY CERRON,ZONA RT2,ZONA RETAIL,1,-0.16666666666666674,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,12526,20144,95,2021-08-05,2099-12-31,2,3.0,REPSOL EXPLORACION PERU SUCURSAL DEL PER U,REPSOL LOTE 57,AGENTE SEGURIDAD 24 HRS L/D,SEGUNDO JARA,ZONA REPSOL MANDOS MEDIOS,ZONA SUR,22,19.0,733.3333333333333,633.3333333333333,Excedente
J&V Resguardo S.A.C.,85139,4971,41,2022-11-01,2099-12-31,1,1.1666666666666667,SAN ROQUE S.A.,SAN ROQUE PUNTO DE VENTA LAMBAYEQUE,AGENTE SEGURIDAD 12 HRS L/D DÍA,DARCY SAMILLAN,REGION CHICLAYO,REGION NORTE,1,-0.16666666666666674,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,22888,372,348,2015-11-01,2099-12-31,1,1.1666666666666667,IMPORTACIONES HIRAOKA S.A.C.,HIRAOKA TIENDA MIRAFLORES (CONTROLADORES),CONTROLADOR 12,VICTOR REATEGUI,ZONA CR1,ZONA RESGUARDOS,2,0.8333333333333333,171.42857142857142,71.42857142857142,Excedente
J&V Resguardo S.A.C.,85536,20948,69,2022-05-06,2099-12-31,1,1.0,ASOCIACION PERUANO JAPONESA,APJ SEDE POLICLÍNICO,AGENTE SEGURIDAD 13 HRS L/S (DÍA),JOSE ESCALANTE,ZONA C11,ZONA CENTRO,8,7.0,800.0,700.0,Excedente
J&V Resguardo S.A.C.,169029,24444,95,2025-04-08,2099-12-31,2,2.3333333333333335,ARCHENGINE CONSULTORA S.A.C.,ARCHENGINE OBRA SEDE SAN MIGUEL,AGENTE SEGURIDAD 24 HRS L/D,JORGE VILCHEZ,ZONA C9,ZONA CENTRO,7,4.666666666666666,300.0,200.0,Excedente
J&V Resguardo S.A.C.,62007,22379,95,2022-09-01,2099-12-31,6,7.0,CONTRANS S.A.C.,CONTRANS LOCAL CALLAO 2,AGENTE SEGURIDAD 24 HRS L/D,BRADDI CUEVA,ZONA N6,ZONA NORTE,9,2.0,128.57142857142858,28.57142857142858,Excedente
J&V Resguardo S.A.C.,59493,9545,445,2016-09-01,2099-12-31,1,1.0,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP ADMINISTRATIVO,ASISTENTE ADMINISTRATIVO 12 HORAS DIA L-S,ALEJANDRO RIVAS,ZONA N8,ZONA NORTE,1,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,98454,25172,P50,2024-07-01,2099-12-31,1,1.0,XIMESA S.A.C.,REYPLAST PATRIMONIAL LURÍN,INSPECTOR DE PATRIMONIO 08 HRS L/S DÍA (NIVEL 2A),FERNANDO YUCRA,ZONA S7,ZONA SUR,2,1.0,200.0,100.0,Excedente
Liderman Servicios S.A.C.,125631,13335,N16,2025-03-01,2099-12-31,1,1.1666666666666667,GRUPO PATIO COMERCIAL SOCIEDAD ANÓNIMA CERRADA - G,PLAZA DEL SOL HUACHO,AGENTE PARKING 04 HRS L/D TARDE,JORGE ANTON,REGION HUACHO,REGION NORTE,1,-0.16666666666666674,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,68590,20140,I28,2021-06-01,2099-12-31,1,1.0,REFINERIA LA PAMPILLA S.A.A,RELAPASA MANDOS MEDIOS,COORDINADOR ADMINISTRATIVO 12 HRS L/S DÍA,SEGUNDO JARA,ZONA REPSOL MANDOS MEDIOS,ZONA SUR,1,0.0,100.0,0.0,Completo
Liderman Servicios S.A.C.,160980,26687,M57,2025-05-26,2099-12-31,1,1.0,SMARTFIT PERU S.A.C.,SMARTFIT SEDE CHORRILLOS,AGENTE PARKING 09 HRS L/S DÍA,ANDRES ALALUNA,ZONA PARKING Y DELIVERY,ZONA PARKING Y DELIVERY,1,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,125905,14599,113,2025-05-05,2099-12-31,2,2.3333333333333335,ASOCIACION DE PROPIETARIOS DE INMUEBLES DEL LITORA,APRILS CONDOMINIO ASIA,OPERADOR CENTRO CONTROL 24 HRS L/D,GILMER GARCIA,ZONA S5,ZONA SUR,2,-0.3333333333333335,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,7592,5129,118,2023-08-05,2099-12-31,1,1.0,COMPAÑIA MINERA ANTAMINA S.A.,SERV. ADIC. ANTAMINA RESGUARDOS,RESGUARDO 12 HRS L/S (DÍA),VICTOR REATEGUI,ZONA CR1,ZONA RESGUARDOS,3,2.0,300.0,200.0,Excedente
J&V Resguardo S.A.C.,69289,26665,234,2025-01-01,2099-12-31,4,6.0,MINSUR S. A.,UM PUCAMARCA,CONDUCTOR RESGUARDO 24 HRS L/D,BERARDO ROMERO,REGION TACNA,REGION SUR,6,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,61607,1332,95,2024-02-20,2099-12-31,4,4.666666666666667,MONTANA S A,MONTANA SEDE SANTA ANITA,AGENTE SEGURIDAD 24 HRS L/D,ESTEBAN CANDELA,ZONA C2,ZONA CENTRO,5,0.33333333333333304,107.14285714285714,7.14285714285714,Excedente
J&V Resguardo S.A.C.,9416,23095,95,2023-04-19,2099-12-31,2,2.3333333333333335,URBANIZADORA JARDIN S A,CLUSTER SAN ISIDRO ALTO CARAL Y CONSORCIO,AGENTE SEGURIDAD 24 HRS L/D,WASHINGTON CHINININ,ZONA C6,ZONA CENTRO,2,-0.3333333333333335,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,148588,22094,95,2022-08-01,2099-12-31,4,4.666666666666667,MASTERBREAD S.A.,PLANTA ÑAÑA,AGENTE SEGURIDAD 24 HRS L/D,ANDERSON GUTARA,ZONA C1,ZONA CENTRO,5,0.33333333333333304,107.14285714285714,7.14285714285714,Excedente
J&V Resguardo S.A.C.,75979,26509,42,2025-04-22,2099-12-31,1,1.1666666666666667,CONCRETOS SUPERMIX SOCIEDAD ANONIMA - CONCRETOS SU,MATARANI EL TRIANGULO,AGENTE SEGURIDAD 12 HRS L/D NOCHE,PERCY PEREZ,REGION AREQUIPA,REGION SUR,1,-0.16666666666666674,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,137596,20421,886,2021-08-01,2099-12-31,1,1.1666666666666667,GRUPO CREDITO S.A.,RESGUARDO RESIDENCIA ROMERO LRB,SUPERVISOR GENERAL 15 HRS L/D DÍA,JORGE DELGADO,ZONA CR2,ZONA RESGUARDOS,0,,,,Déficit
J&V Resguardo S.A.C.,90912,26578,48,2025-04-01,2099-12-31,1,1.0,RED DE ENERGIA DEL PERU SA,REP SEDE MIRAFLORES,AGENTE SEGURIDAD 12 HRS L/S DÍA,JHOMAR MONTENEGRO,ZONA C10,ZONA CENTRO,1,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,124672,20419,885,2021-08-01,2099-12-31,2,2.3333333333333335,GRIO S.A.,RESGUARDO GERENCIA GR,RESGUARDO 15 HRS L/D (DÍA),JORGE DELGADO,ZONA CR2,ZONA RESGUARDOS,3,0.6666666666666665,128.57142857142856,28.57142857142856,Excedente
J&V Resguardo S.A.C.,23186,10,95,2011-01-01,2099-12-31,2,2.3333333333333335,ASCENSORES SCHINDLER DEL PERU S A,ASCENSORES SCHINDLER LOCAL SURQUILLO,AGENTE SEGURIDAD 24 HRS L/D,GABRIEL HERNANDEZ,ZONA S3,ZONA SUR,3,0.6666666666666665,128.57142857142856,28.57142857142856,Excedente
J&V Resguardo S.A.C.,168296,23945,95,2023-11-01,2099-12-31,2,3.0,EMBAJADA DE LA REP. FEDERAL DE ALEMANIA,ERFA RESIDDENCIA SURCO,AGENTE SEGURIDAD 24 HRS L/D,LUIS CRISTOBAL,ZONA RG1,ZONA RESIDENCIAS,3,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,56212,15276,42,2025-05-01,2099-12-31,1,1.1666666666666667,INTERSEGURO COMPAÑIA DE SEGUROS S.A.,INTERSEGURO SEDE ORQUIDEAS,AGENTE SEGURIDAD 12 HRS L/D NOCHE,LUIS FAJARDO,ZONA C7,ZONA CENTRO,1,-0.16666666666666674,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,7592,4993,F95,2025-01-01,2099-12-31,2,3.5,COMPAÑIA MINERA ANTAMINA S.A.,ANTAMINA MINERODUCTO HUARAZ,SUPERVISOR SEGURIDAD I 08 HRS L/D DÍA,GINO GONZALES,REGION HUARAZ,REGION NORTE,2,-1.5,57.14285714285714,-42.85714285714286,Déficit
J&V Resguardo S.A.C.,120215,15096,106,2021-09-01,2099-12-31,2,3.0,KALLPA GENERACION S.A.,KALLPA CDA ÁREA DE PRESA,JEFE DE GRUPO 24 HRS L/D,RICHARD CONDO,REGION HUANCAVELICA,REGION CENTRO,3,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,56948,1478,41,2025-01-01,2099-12-31,4,4.666666666666667,AEROPUERTOS DEL PERU S.A.,ADP AEROPUERTO CHICLAYO,AGENTE SEGURIDAD 12 HRS L/D DÍA,DARCY SAMILLAN,REGION CHICLAYO,REGION NORTE,5,0.33333333333333304,107.14285714285714,7.14285714285714,Excedente
